Cluster,Lesson,Progress,Score,Phase,Engagement,Action_ID,Action_Name,Q_Value
4,3,0.75,1.0,1,2,4,post_forum (past),47.113802696148774
4,3,0.75,1.0,1,2,12,view_content (future),46.97476775953471
4,3,0.75,1.0,1,2,14,post_forum (future),47.694770110137306
4,3,0.75,1.0,1,2,1,view_content (past),47.026337515800435
4,3,0.75,1.0,1,2,7,submit_assignment (current),53.02419841286011
4,3,0.75,1.0,1,2,10,review_quiz (current),47.190921213723875
4,3,0.75,1.0,1,2,9,submit_quiz (current),51.922280924924074
4,3,0.75,1.0,1,2,6,view_content (current),46.85438248869869
4,3,1.0,1.0,1,2,11,post_forum (current),43.04624189569639
4,3,1.0,1.0,1,2,13,attempt_quiz (future),41.753258048207826
4,3,1.0,1.0,1,2,5,view_assignment (current),40.14802285062829
4,3,1.0,1.0,1,2,2,attempt_quiz (past),40.944733597622346
4,3,1.0,1.0,1,2,12,view_content (future),41.20360214093024
4,3,1.0,1.0,1,2,7,submit_assignment (current),43.91340042875919
4,3,1.0,1.0,1,2,1,view_content (past),40.32376437085729
4,3,1.0,1.0,1,2,4,post_forum (past),41.40745736772249
4,3,1.0,1.0,1,2,9,submit_quiz (current),46.43136841415264
4,3,1.0,1.0,1,2,0,view_assignment (past),42.01954226999204
4,3,1.0,1.0,1,2,3,review_quiz (past),43.642136529455996
4,3,1.0,1.0,1,2,14,post_forum (future),42.80630325225639
4,3,1.0,1.0,1,2,6,view_content (current),40.90701418084962
4,3,1.0,1.0,1,2,8,attempt_quiz (current),41.91975838488295
4,3,1.0,1.0,1,2,10,review_quiz (current),44.09098393850556
4,1,0.5,1.0,0,1,4,post_forum (past),8.382844558276672
4,1,0.5,1.0,0,1,1,view_content (past),0.7720688859947727
4,1,0.5,1.0,0,1,3,review_quiz (past),3.42162560302941
4,1,0.5,1.0,0,1,5,view_assignment (current),0.20567435952826682
4,1,0.5,1.0,0,1,14,post_forum (future),25.652557912093734
4,1,0.5,1.0,0,1,8,attempt_quiz (current),2.6694638019404557
4,1,0.5,1.0,0,1,11,post_forum (current),4.18362812235049
4,1,0.5,1.0,0,1,0,view_assignment (past),0.807256759488435
4,1,0.5,1.0,0,1,9,submit_quiz (current),0.3967196890949823
4,1,0.5,1.0,0,1,13,attempt_quiz (future),1.8793089637432123
4,1,0.5,1.0,0,1,10,review_quiz (current),3.4547452987519938
4,1,0.5,1.0,0,1,6,view_content (current),2.3268058668017835
4,1,1.0,1.0,2,2,10,review_quiz (current),71.07757998870665
4,1,1.0,1.0,2,2,14,post_forum (future),76.92008475663461
4,1,1.0,1.0,2,2,8,attempt_quiz (current),72.64424812027731
4,1,1.0,1.0,2,2,3,review_quiz (past),74.48279567123228
4,1,1.0,1.0,2,2,7,submit_assignment (current),86.27847572048633
4,1,1.0,1.0,2,2,0,view_assignment (past),73.11159969880022
4,1,1.0,1.0,2,2,11,post_forum (current),76.93781110072656
4,1,1.0,1.0,2,2,9,submit_quiz (current),69.32425587181203
4,1,1.0,1.0,2,2,13,attempt_quiz (future),70.20858163266146
4,1,1.0,1.0,2,2,5,view_assignment (current),69.72360270631728
4,1,1.0,1.0,2,2,2,attempt_quiz (past),73.93463342260023
4,1,1.0,1.0,2,2,1,view_content (past),66.12944261841417
4,1,1.0,1.0,2,2,12,view_content (future),71.86700938918555
4,1,1.0,1.0,2,2,4,post_forum (past),71.76935023944057
4,1,1.0,1.0,2,2,6,view_content (current),73.03713445592106
4,4,0.5,1.0,0,2,5,view_assignment (current),19.29332529338797
4,4,0.5,1.0,0,2,4,post_forum (past),22.051450999537504
4,4,0.5,1.0,0,2,0,view_assignment (past),20.079674410205268
4,4,0.5,1.0,0,2,14,post_forum (future),21.22135424296461
4,4,0.5,1.0,0,2,6,view_content (current),20.123853187803896
4,4,0.5,1.0,0,2,12,view_content (future),18.33793553598052
4,4,0.5,1.0,0,2,3,review_quiz (past),20.97922738081817
4,4,0.5,1.0,0,2,13,attempt_quiz (future),19.381709636370804
4,4,0.5,1.0,0,2,1,view_content (past),19.5071177455836
4,4,0.5,1.0,0,2,10,review_quiz (current),20.02811166425826
4,4,0.5,1.0,0,2,11,post_forum (current),21.056133420641903
4,4,0.5,1.0,0,2,9,submit_quiz (current),19.551353210458792
4,4,0.5,1.0,0,2,8,attempt_quiz (current),19.180167028625856
4,4,0.5,1.0,0,2,7,submit_assignment (current),27.335102998186763
4,4,0.5,1.0,0,2,2,attempt_quiz (past),20.456813894864545
4,0,0.75,1.0,2,1,7,submit_assignment (current),55.3947459442439
4,0,0.75,1.0,2,1,13,attempt_quiz (future),55.785694269015934
4,0,0.75,1.0,2,1,6,view_content (current),57.040857398048075
4,0,0.75,1.0,2,1,11,post_forum (current),57.76106606241557
4,0,0.75,1.0,2,1,5,view_assignment (current),48.639439950413056
4,0,0.75,1.0,2,1,3,review_quiz (past),57.194134060218566
4,0,0.75,1.0,2,1,0,view_assignment (past),48.610119178069944
4,0,0.75,1.0,2,1,1,view_content (past),62.52314225133603
4,0,0.75,1.0,2,1,14,post_forum (future),57.851723527205046
4,0,0.75,1.0,2,1,12,view_content (future),49.65836957528608
4,0,0.75,1.0,2,1,8,attempt_quiz (current),55.94665309204685
4,0,0.75,1.0,2,1,2,attempt_quiz (past),48.261657657799674
4,0,0.75,1.0,2,1,10,review_quiz (current),83.92510387586596
4,0,0.75,1.0,2,1,9,submit_quiz (current),46.777747334256325
4,0,0.75,1.0,2,1,4,post_forum (past),50.017052199716304
4,2,0.75,1.0,1,2,12,view_content (future),67.40948600732577
4,2,0.75,1.0,1,2,5,view_assignment (current),66.90619385489246
4,2,0.75,1.0,1,2,3,review_quiz (past),70.79367328329438
4,2,0.75,1.0,1,2,2,attempt_quiz (past),69.84639546517349
4,2,0.75,1.0,1,2,8,attempt_quiz (current),69.71635578102779
4,2,0.75,1.0,1,2,11,post_forum (current),68.83571247432013
4,2,0.75,1.0,1,2,6,view_content (current),67.58073837331926
4,2,0.75,1.0,1,2,9,submit_quiz (current),73.54867278744808
4,2,0.75,1.0,1,2,0,view_assignment (past),68.03057695826092
4,2,0.75,1.0,1,2,1,view_content (past),68.30850894782003
4,2,0.75,1.0,1,2,13,attempt_quiz (future),69.8254178480905
4,2,0.75,1.0,1,2,4,post_forum (past),66.60092213022284
4,2,0.75,1.0,1,2,7,submit_assignment (current),70.77927793126089
4,2,0.75,1.0,1,2,14,post_forum (future),68.11605585556626
4,2,0.75,1.0,1,2,10,review_quiz (current),67.96849494929087
4,0,1.0,1.0,2,1,14,post_forum (future),59.80067952565391
4,0,1.0,1.0,2,1,13,attempt_quiz (future),66.6683785874086
4,0,1.0,1.0,2,1,0,view_assignment (past),67.41676249187661
4,0,1.0,1.0,2,1,5,view_assignment (current),60.626851222028144
4,0,1.0,1.0,2,1,1,view_content (past),72.50063902709806
4,0,1.0,1.0,2,1,4,post_forum (past),71.22654514622833
4,0,1.0,1.0,2,1,7,submit_assignment (current),91.27663312273162
4,0,1.0,1.0,2,1,6,view_content (current),72.01800232739123
4,0,1.0,1.0,2,1,12,view_content (future),67.2802822477207
4,0,1.0,1.0,2,1,10,review_quiz (current),55.84821313213295
4,0,1.0,1.0,2,1,8,attempt_quiz (current),64.5384537608637
4,0,1.0,1.0,2,1,9,submit_quiz (current),57.08879607092353
4,0,1.0,1.0,2,1,3,review_quiz (past),67.74273608607798
4,0,1.0,1.0,2,1,11,post_forum (current),62.76077013546263
4,0,1.0,1.0,2,1,2,attempt_quiz (past),72.11433536768628
4,0,0.5,0.75,0,0,2,attempt_quiz (past),61.48284216249033
4,0,0.5,0.75,0,0,6,view_content (current),54.0314313400005
4,0,0.5,0.75,0,0,5,view_assignment (current),60.50184871709926
4,0,0.5,0.75,0,0,9,submit_quiz (current),91.23867312494065
4,0,0.5,0.75,0,0,8,attempt_quiz (current),69.23221615794948
4,0,0.5,0.75,0,0,10,review_quiz (current),50.296329160171034
4,0,0.5,0.75,0,0,12,view_content (future),55.9316496512434
4,0,0.5,0.75,0,0,0,view_assignment (past),60.679543993574825
4,0,0.5,0.75,0,0,4,post_forum (past),55.97297774559908
4,0,0.5,0.75,0,0,1,view_content (past),51.78329185752671
4,0,0.5,0.75,0,0,7,submit_assignment (current),69.58410825896063
4,0,0.5,0.75,0,0,14,post_forum (future),58.939146235919594
4,0,0.5,0.75,0,0,3,review_quiz (past),58.49983562006477
4,0,0.5,0.75,0,0,11,post_forum (current),55.47738388274453
4,0,0.5,0.75,0,0,13,attempt_quiz (future),61.99400397245255
4,2,1.0,1.0,1,2,5,view_assignment (current),63.54111907524645
4,2,1.0,1.0,1,2,7,submit_assignment (current),68.78858569091885
4,2,1.0,1.0,1,2,0,view_assignment (past),64.7709275290215
4,2,1.0,1.0,1,2,8,attempt_quiz (current),62.00198490808134
4,2,1.0,1.0,1,2,10,review_quiz (current),63.739099546101144
4,2,1.0,1.0,1,2,1,view_content (past),63.71166287548283
4,2,1.0,1.0,1,2,11,post_forum (current),64.67698984446693
4,2,1.0,1.0,1,2,3,review_quiz (past),64.45261835485546
4,2,1.0,1.0,1,2,9,submit_quiz (current),68.08971171617411
4,2,1.0,1.0,1,2,12,view_content (future),62.979304840689984
4,2,1.0,1.0,1,2,4,post_forum (past),63.621922693992296
4,2,1.0,1.0,1,2,2,attempt_quiz (past),65.22539539414265
4,2,1.0,1.0,1,2,14,post_forum (future),64.65978051055282
4,2,1.0,1.0,1,2,13,attempt_quiz (future),64.12732583005045
4,2,1.0,1.0,1,2,6,view_content (current),64.73586272564023
4,0,0.75,0.75,0,0,9,submit_quiz (current),69.77058845289945
4,0,0.75,0.75,0,0,14,post_forum (future),10.455393493814215
4,0,0.75,0.75,0,0,12,view_content (future),4.916308003879841
4,0,0.75,0.75,0,0,8,attempt_quiz (current),8.60620175521689
4,0,0.75,0.75,0,0,1,view_content (past),10.141057958785
4,0,0.75,0.75,0,0,10,review_quiz (current),11.898101331880008
4,0,0.75,0.75,0,0,3,review_quiz (past),7.729194610255475
4,0,0.75,0.75,0,0,11,post_forum (current),9.307305770585616
4,0,0.75,0.75,0,0,5,view_assignment (current),11.150827207490837
4,0,0.75,0.75,0,0,4,post_forum (past),8.896469736266319
4,0,0.75,0.75,0,0,6,view_content (current),12.919350235301387
4,0,0.75,0.75,0,0,13,attempt_quiz (future),22.60426596663376
4,0,0.75,0.75,0,0,7,submit_assignment (current),17.816774057211624
4,0,0.75,0.75,0,0,2,attempt_quiz (past),15.348442489019103
4,0,0.75,0.75,0,0,0,view_assignment (past),11.600074874821612
4,0,0.5,0.75,0,1,2,attempt_quiz (past),74.02504620022364
4,0,0.5,0.75,0,1,1,view_content (past),15.583163636413769
4,0,0.5,0.75,0,1,12,view_content (future),25.466994078453187
4,0,0.5,0.75,0,1,5,view_assignment (current),29.361498342949325
4,0,0.5,0.75,0,1,8,attempt_quiz (current),21.20588238442851
4,0,0.5,0.75,0,1,11,post_forum (current),21.508808470199234
4,0,0.5,0.75,0,1,3,review_quiz (past),37.77817291456407
4,0,0.5,0.75,0,1,14,post_forum (future),24.40838495771363
4,0,0.5,0.75,0,1,6,view_content (current),19.814637884508265
4,0,0.5,0.75,0,1,13,attempt_quiz (future),32.06685505010053
4,0,0.5,0.75,0,1,4,post_forum (past),13.598514697362686
4,0,0.5,0.75,0,1,0,view_assignment (past),13.308432605992708
4,0,0.5,0.75,0,1,9,submit_quiz (current),29.29791775760134
4,0,0.5,0.75,0,1,10,review_quiz (current),18.469482175030674
4,0,0.5,0.75,0,1,7,submit_assignment (current),48.615787166100354
4,0,0.75,0.75,2,1,12,view_content (future),10.825919622729144
4,0,0.75,0.75,2,1,4,post_forum (past),6.5759109240036375
4,0,0.75,0.75,2,1,2,attempt_quiz (past),10.910693254368308
4,0,0.75,0.75,2,1,7,submit_assignment (current),64.78117450517709
4,0,0.75,0.75,2,1,8,attempt_quiz (current),6.033086995532635
4,0,0.75,0.75,2,1,10,review_quiz (current),14.758894680486478
4,0,0.75,0.75,2,1,11,post_forum (current),7.065646268105803
4,0,0.75,0.75,2,1,0,view_assignment (past),11.365633090843751
4,0,0.75,0.75,2,1,6,view_content (current),13.681552090573303
4,0,0.75,0.75,2,1,9,submit_quiz (current),14.022450956074636
4,0,0.75,0.75,2,1,14,post_forum (future),12.049840578623463
4,0,0.75,0.75,2,1,5,view_assignment (current),7.8740087589324315
4,0,0.75,0.75,2,1,13,attempt_quiz (future),21.29140293007319
4,0,0.75,0.75,2,1,1,view_content (past),4.910284268159984
4,0,0.75,0.75,2,1,3,review_quiz (past),19.692401434353297
4,0,1.0,0.75,0,1,7,submit_assignment (current),14.894322051403346
4,0,1.0,0.75,0,1,11,post_forum (current),4.401487979104398
4,0,1.0,0.75,0,1,10,review_quiz (current),6.715234673634586
4,0,1.0,0.75,0,1,0,view_assignment (past),7.364302955308624
4,0,1.0,0.75,0,1,1,view_content (past),0.5374477804672628
4,0,1.0,0.75,0,1,12,view_content (future),4.730239385181527
4,0,1.0,0.75,0,1,13,attempt_quiz (future),12.784319332589032
4,0,1.0,0.75,0,1,5,view_assignment (current),6.018188753314926
4,0,1.0,0.75,0,1,14,post_forum (future),16.601232943112727
4,0,1.0,0.75,0,1,2,attempt_quiz (past),47.888511649797636
4,0,1.0,0.75,0,1,6,view_content (current),3.196920601167392
4,0,1.0,0.75,0,1,9,submit_quiz (current),8.796935871147141
4,0,1.0,0.75,0,1,3,review_quiz (past),0.484555491897994
4,0,1.0,0.75,0,1,8,attempt_quiz (current),8.822895631273465
4,0,0.75,1.0,1,0,14,post_forum (future),0.8275180094049559
4,0,0.75,1.0,1,0,6,view_content (current),0.9435445559069594
4,0,0.75,1.0,1,0,13,attempt_quiz (future),10.646380568142847
4,0,0.75,1.0,1,0,0,view_assignment (past),4.741043500700038
4,0,0.75,1.0,1,0,10,review_quiz (current),6.627786901957336
4,0,0.75,1.0,1,0,4,post_forum (past),4.213043504824771
4,0,0.75,1.0,1,0,11,post_forum (current),3.1366161139995574
4,0,0.75,1.0,1,0,7,submit_assignment (current),27.993299793529456
4,0,0.75,1.0,1,0,8,attempt_quiz (current),5.292631308557704
4,0,0.75,1.0,1,0,2,attempt_quiz (past),0.9714980740545218
4,0,0.75,1.0,1,0,3,review_quiz (past),7.895448036145972
4,0,0.75,1.0,1,0,9,submit_quiz (current),3.122375485512987
4,0,0.75,1.0,1,0,12,view_content (future),4.371081559923815
4,0,0.75,1.0,1,0,5,view_assignment (current),6.127619014242607
4,0,1.0,1.0,2,2,4,post_forum (past),40.610076613068514
4,0,1.0,1.0,2,2,11,post_forum (current),32.51617608715103
4,0,1.0,1.0,2,2,12,view_content (future),63.153050766725606
4,0,1.0,1.0,2,2,1,view_content (past),47.31707170812876
4,0,1.0,1.0,2,2,9,submit_quiz (current),47.83737040147148
4,0,1.0,1.0,2,2,7,submit_assignment (current),94.02332066791357
4,0,1.0,1.0,2,2,2,attempt_quiz (past),47.334355786099515
4,0,1.0,1.0,2,2,6,view_content (current),56.463995205912475
4,0,1.0,1.0,2,2,8,attempt_quiz (current),31.702638216401194
4,0,1.0,1.0,2,2,13,attempt_quiz (future),39.924208660067116
4,0,1.0,1.0,2,2,3,review_quiz (past),38.04792230892881
4,0,1.0,1.0,2,2,14,post_forum (future),31.381246426018013
4,0,1.0,1.0,2,2,5,view_assignment (current),49.03343229308178
4,0,1.0,1.0,2,2,0,view_assignment (past),36.20410732035192
4,0,1.0,1.0,2,2,10,review_quiz (current),50.448164115385744
4,0,1.0,0.75,2,1,7,submit_assignment (current),62.625623941555794
4,0,1.0,0.75,2,1,3,review_quiz (past),8.494594453195068
4,0,1.0,0.75,2,1,8,attempt_quiz (current),17.092106162614414
4,0,1.0,0.75,2,1,9,submit_quiz (current),13.577595735634294
4,0,1.0,0.75,2,1,2,attempt_quiz (past),20.224520744360625
4,0,1.0,0.75,2,1,0,view_assignment (past),10.203961321988093
4,0,1.0,0.75,2,1,5,view_assignment (current),7.08408513179968
4,0,1.0,0.75,2,1,4,post_forum (past),9.041161178615289
4,0,1.0,0.75,2,1,11,post_forum (current),6.271173045336093
4,0,1.0,0.75,2,1,14,post_forum (future),9.782374446696576
4,0,1.0,0.75,2,1,12,view_content (future),2.4419388839615173
4,0,1.0,0.75,2,1,10,review_quiz (current),20.609059831376907
4,0,1.0,0.75,2,1,1,view_content (past),2.1408493165762366
4,0,1.0,0.75,2,1,13,attempt_quiz (future),16.011969892385434
4,0,1.0,0.75,2,1,6,view_content (current),9.687191901261171
4,1,0.25,0.75,1,2,5,view_assignment (current),18.205630465773012
4,1,0.25,0.75,1,2,4,post_forum (past),22.958792577746607
4,1,0.25,0.75,1,2,11,post_forum (current),23.795663855289884
4,1,0.25,0.75,1,2,1,view_content (past),16.243412057915517
4,1,0.25,0.75,1,2,10,review_quiz (current),26.523459854945216
4,1,0.25,0.75,1,2,8,attempt_quiz (current),22.604383280392028
4,1,0.25,0.75,1,2,12,view_content (future),14.138815911319917
4,1,0.25,0.75,1,2,2,attempt_quiz (past),32.03484901054655
4,1,0.25,0.75,1,2,9,submit_quiz (current),76.7742679630139
4,1,0.25,0.75,1,2,7,submit_assignment (current),19.995630283067662
4,1,0.25,0.75,1,2,14,post_forum (future),24.488261447682817
4,1,0.25,0.75,1,2,3,review_quiz (past),20.497928876669317
4,1,0.25,0.75,1,2,6,view_content (current),22.70195629187741
4,1,0.25,0.75,1,2,0,view_assignment (past),22.621706660693476
4,1,0.25,0.75,1,2,13,attempt_quiz (future),31.97291023362756
4,1,0.5,0.75,1,2,0,view_assignment (past),10.683076702789505
4,1,0.5,0.75,1,2,4,post_forum (past),2.8630963718030964
4,1,0.5,0.75,1,2,10,review_quiz (current),5.889480596022389
4,1,0.5,0.75,1,2,1,view_content (past),10.160268690010255
4,1,0.5,0.75,1,2,9,submit_quiz (current),30.090190531247686
4,1,0.5,0.75,1,2,14,post_forum (future),21.393741833595268
4,1,0.5,0.75,1,2,11,post_forum (current),3.4069741536201965
4,1,0.5,0.75,1,2,7,submit_assignment (current),57.44181494365714
4,1,0.5,0.75,1,2,6,view_content (current),10.41557440495358
4,1,0.5,0.75,1,2,5,view_assignment (current),5.044043929066388
4,1,0.5,0.75,1,2,3,review_quiz (past),5.845000447306261
4,1,0.5,0.75,1,2,13,attempt_quiz (future),14.165278776488616
4,1,0.5,0.75,1,2,12,view_content (future),9.067347439067667
4,1,0.5,0.75,1,2,2,attempt_quiz (past),30.25086540569986
4,1,0.5,0.75,1,2,8,attempt_quiz (current),6.86672621477773
4,1,0.5,0.75,0,2,3,review_quiz (past),8.845229732281501
4,1,0.5,0.75,0,2,9,submit_quiz (current),54.1619339658358
4,1,0.5,0.75,0,2,6,view_content (current),10.408153706997677
4,1,0.5,0.75,0,2,13,attempt_quiz (future),20.17535462212667
4,1,0.5,0.75,0,2,10,review_quiz (current),10.765702929996834
4,1,0.5,0.75,0,2,11,post_forum (current),6.4702361134886495
4,1,0.5,0.75,0,2,1,view_content (past),3.229619701776808
4,1,0.5,0.75,0,2,0,view_assignment (past),9.426141244023638
4,1,0.5,0.75,0,2,12,view_content (future),10.134902349127172
4,1,0.5,0.75,0,2,8,attempt_quiz (current),11.990587128424636
4,1,0.5,0.75,0,2,5,view_assignment (current),6.069961860389898
4,1,0.5,0.75,0,2,2,attempt_quiz (past),18.993856916398425
4,1,0.5,0.75,0,2,4,post_forum (past),2.4466321496816956
4,1,0.5,0.75,0,2,14,post_forum (future),3.2238665500462442
4,1,0.5,0.75,0,2,7,submit_assignment (current),9.231833246295714
4,1,0.75,0.75,0,2,9,submit_quiz (current),19.00026181347057
4,1,0.75,0.75,0,2,11,post_forum (current),4.561156035640028
4,1,0.75,0.75,0,2,4,post_forum (past),3.9826583104625213
4,1,0.75,0.75,0,2,8,attempt_quiz (current),37.265571807214954
4,1,0.75,0.75,0,2,13,attempt_quiz (future),16.577842185240076
4,1,0.75,0.75,0,2,5,view_assignment (current),0.4350632673100029
4,1,0.75,0.75,0,2,3,review_quiz (past),6.256764788284738
4,1,0.75,0.75,0,2,1,view_content (past),3.4019555211141594
4,1,0.75,0.75,0,2,7,submit_assignment (current),15.676090295810923
4,1,0.75,0.75,0,2,14,post_forum (future),8.338508194196137
4,1,0.75,0.75,0,2,10,review_quiz (current),6.922762616968557
4,1,0.75,0.75,0,2,6,view_content (current),3.4533980645953166
4,1,0.75,0.75,0,2,2,attempt_quiz (past),11.07907402033553
4,1,0.75,0.75,0,2,0,view_assignment (past),0.32280471389376014
4,1,0.75,0.75,0,2,12,view_content (future),7.185874668599656
4,0,1.0,0.75,0,0,8,attempt_quiz (current),0.34235863770664565
4,0,1.0,0.75,0,0,12,view_content (future),0.10663575646570507
4,0,1.0,0.75,0,0,7,submit_assignment (current),19.394578651976527
4,0,1.0,0.75,0,0,14,post_forum (future),0.5683027115938516
4,0,1.0,0.75,0,0,10,review_quiz (current),0.4492335810245575
4,0,1.0,0.75,0,0,2,attempt_quiz (past),4.7269354600490665
4,4,0.25,0.75,1,2,11,post_forum (current),4.955290629287969
4,4,0.25,0.75,1,2,2,attempt_quiz (past),29.044868324392148
4,4,0.25,0.75,1,2,7,submit_assignment (current),7.279000558766688
4,4,0.25,0.75,1,2,0,view_assignment (past),6.8041276491809874
4,4,0.25,0.75,1,2,10,review_quiz (current),11.216709198722421
4,4,0.25,0.75,1,2,13,attempt_quiz (future),8.942022092148893
4,4,0.25,0.75,1,2,12,view_content (future),7.902853309606306
4,4,0.25,0.75,1,2,1,view_content (past),5.832127036483239
4,4,0.25,0.75,1,2,3,review_quiz (past),8.280026989256934
4,4,0.25,0.75,1,2,6,view_content (current),2.38093072225201
4,4,0.25,0.75,1,2,4,post_forum (past),7.7882284689671835
4,4,0.25,0.75,1,2,14,post_forum (future),6.851723016428125
4,4,0.25,0.75,1,2,9,submit_quiz (current),9.123466942256716
4,4,0.25,0.75,1,2,5,view_assignment (current),6.051317378181203
4,4,0.25,0.75,1,2,8,attempt_quiz (current),12.761643336950394
4,4,1.0,1.0,1,2,0,view_assignment (past),7.664205531878304
4,4,1.0,1.0,1,2,13,attempt_quiz (future),8.228587165627236
4,4,1.0,1.0,1,2,7,submit_assignment (current),15.261883532917274
4,4,1.0,1.0,1,2,11,post_forum (current),7.437646397997661
4,4,1.0,1.0,1,2,5,view_assignment (current),7.419726011257985
4,4,1.0,1.0,1,2,1,view_content (past),5.738730177052455
4,4,1.0,1.0,1,2,6,view_content (current),8.136224547426167
4,4,1.0,1.0,1,2,4,post_forum (past),6.352107611792343
4,4,1.0,1.0,1,2,8,attempt_quiz (current),7.757011517019582
4,4,1.0,1.0,1,2,14,post_forum (future),7.847071156127321
4,4,1.0,1.0,1,2,3,review_quiz (past),9.67737368292802
4,4,1.0,1.0,1,2,9,submit_quiz (current),9.959368230959896
4,4,1.0,1.0,1,2,12,view_content (future),5.932310806173318
4,4,1.0,1.0,1,2,10,review_quiz (current),11.703942242124267
4,4,1.0,1.0,1,2,2,attempt_quiz (past),6.653115665084043
4,4,0.75,1.0,0,2,0,view_assignment (past),6.89267269901243
4,4,0.75,1.0,0,2,1,view_content (past),9.329903871792549
4,4,0.75,1.0,0,2,11,post_forum (current),6.28436594905319
4,4,0.75,1.0,0,2,13,attempt_quiz (future),11.446726908517508
4,4,0.75,1.0,0,2,9,submit_quiz (current),11.09627595381761
4,4,0.75,1.0,0,2,3,review_quiz (past),6.01683569205762
4,4,0.75,1.0,0,2,8,attempt_quiz (current),11.742165270970924
4,4,0.75,1.0,0,2,5,view_assignment (current),8.159460438438852
4,4,0.75,1.0,0,2,12,view_content (future),8.070298077656169
4,4,0.75,1.0,0,2,7,submit_assignment (current),19.96625585297737
4,4,0.75,1.0,0,2,2,attempt_quiz (past),9.776622663978788
4,4,0.75,1.0,0,2,14,post_forum (future),9.217489756173473
4,4,0.75,1.0,0,2,6,view_content (current),8.891484282162855
4,4,0.75,1.0,0,2,4,post_forum (past),5.659955458878359
4,4,0.75,1.0,0,2,10,review_quiz (current),4.551379323257629
0,0,0.75,0.25,2,2,9,submit_quiz (current),35.42308295879634
0,0,0.75,0.25,2,2,0,view_assignment (past),5.999729000511285
0,0,0.75,0.25,2,2,10,review_quiz (current),3.3813778103304473
0,0,0.75,0.25,2,2,1,view_content (past),8.41212772130788
0,0,0.75,0.25,2,2,2,attempt_quiz (past),16.602120510413602
0,0,0.75,0.25,2,2,7,submit_assignment (current),19.437812193343373
0,0,0.75,0.25,2,2,12,view_content (future),6.865480738333099
0,0,0.75,0.25,2,2,5,view_assignment (current),7.163089826479059
0,0,0.75,0.25,2,2,11,post_forum (current),3.200969235853424
0,0,0.75,0.25,2,2,3,review_quiz (past),10.212746044088181
0,0,0.75,0.25,2,2,8,attempt_quiz (current),17.517011152936988
0,0,0.75,0.25,2,2,13,attempt_quiz (future),17.854067186109255
0,0,1.0,0.5,0,1,4,post_forum (past),6.596324805710541
0,0,1.0,0.5,0,1,13,attempt_quiz (future),14.007593390270232
0,0,1.0,0.5,0,1,3,review_quiz (past),1.767630093941023
0,0,1.0,0.5,0,1,12,view_content (future),7.334213606220892
0,0,1.0,0.5,0,1,5,view_assignment (current),21.810359534648033
0,0,1.0,0.5,0,1,11,post_forum (current),0.25188728838659574
0,0,1.0,0.5,0,1,9,submit_quiz (current),13.48657493997144
0,0,1.0,0.5,0,1,6,view_content (current),10.503423744835183
0,0,1.0,0.5,0,1,7,submit_assignment (current),12.095360993886123
0,0,1.0,0.5,0,1,2,attempt_quiz (past),17.64535373846848
0,0,1.0,0.5,0,1,0,view_assignment (past),0.9045195406314401
0,0,1.0,0.5,0,1,8,attempt_quiz (current),57.72914192522065
0,0,1.0,0.5,0,1,1,view_content (past),3.1079762336873444
0,0,1.0,0.5,0,1,10,review_quiz (current),17.196825531262263
0,1,0.5,0.75,0,1,5,view_assignment (current),0.8028832435570403
0,1,0.5,0.75,0,1,10,review_quiz (current),3.329547691342743
0,0,1.0,1.0,0,2,2,attempt_quiz (past),0.28466546598600334
0,0,1.0,1.0,0,2,6,view_content (current),0.31979660456755465
0,0,1.0,1.0,0,2,13,attempt_quiz (future),29.82455058663914
0,0,1.0,1.0,0,2,10,review_quiz (current),3.4263076066694595
0,0,1.0,1.0,0,2,8,attempt_quiz (current),12.191338725532095
0,0,1.0,1.0,0,2,1,view_content (past),1.8122657683883232
0,0,1.0,1.0,0,2,7,submit_assignment (current),30.73175083692167
0,0,1.0,1.0,0,2,3,review_quiz (past),6.376514962917618
0,0,0.75,0.25,0,1,8,attempt_quiz (current),66.93265761117615
0,0,0.75,0.25,0,1,6,view_content (current),9.174234673518267
0,0,0.75,0.25,0,1,12,view_content (future),10.74154820525143
0,0,0.75,0.25,0,1,0,view_assignment (past),5.71551108369178
0,0,0.75,0.25,0,1,11,post_forum (current),7.095964636350063
0,0,0.75,0.25,0,1,5,view_assignment (current),0.5346051334997455
0,0,0.75,0.25,0,1,1,view_content (past),14.459242562235698
0,0,0.75,0.25,0,1,9,submit_quiz (current),11.539298602380796
0,0,0.75,0.25,0,1,3,review_quiz (past),6.939040924552094
0,0,0.75,0.25,0,1,2,attempt_quiz (past),4.077806407499812
0,0,0.75,0.25,0,1,10,review_quiz (current),4.603752645782891
0,0,0.75,0.25,0,1,4,post_forum (past),15.929895589538205
0,0,0.75,0.25,0,1,7,submit_assignment (current),18.00515590064305
0,0,0.75,0.25,0,1,14,post_forum (future),3.144744836905081
0,0,0.75,0.25,0,1,13,attempt_quiz (future),15.906361063118332
0,0,0.75,0.5,2,1,5,view_assignment (current),37.9758424206751
0,0,0.75,0.5,2,1,1,view_content (past),18.855112469917508
0,0,0.75,0.5,2,1,0,view_assignment (past),31.824783226144106
0,0,0.75,0.5,2,1,11,post_forum (current),25.983423882851916
