id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
21424,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,128,r,2,288,70,56,36,2,36,0,"{""quizid"":""27"",""page"":""0""}",1761695341,web,1.53.51.79,
21420,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,168,u,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""2""}",1761695340,web,1.53.51.79,
21421,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,168,r,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""2""}",1761695340,web,1.53.51.79,
21422,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,66,u,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""2""}",1761695340,web,1.53.51.79,
21423,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,66,r,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""2""}",1761695340,web,1.53.51.79,
21416,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,170,u,2,288,70,56,27,2,27,0,"{""quizid"":""27"",""page"":""0""}",1761695333,web,1.53.51.79,
21417,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,170,r,2,288,70,56,27,2,27,0,"{""quizid"":""27"",""page"":""0""}",1761695333,web,1.53.51.79,
21418,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,65,u,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""2""}",1761695333,web,1.53.51.79,
21419,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,65,r,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""2""}",1761695333,web,1.53.51.79,
21414,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,104,u,2,288,70,56,34,2,34,0,"{""quizid"":""27"",""page"":""0""}",1761695332,web,1.53.51.79,
21415,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,104,r,2,288,70,56,34,2,34,0,"{""quizid"":""27"",""page"":""0""}",1761695332,web,1.53.51.79,
21412,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,103,u,2,288,70,56,33,2,33,0,"{""quizid"":""27"",""page"":""0""}",1761695330,web,1.53.51.79,
21413,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,103,r,2,288,70,56,33,2,33,0,"{""quizid"":""27"",""page"":""0""}",1761695330,web,1.53.51.79,
21410,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,169,u,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""1""}",1761695329,web,1.53.51.79,
21411,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,169,r,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""1""}",1761695329,web,1.53.51.79,
21408,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,172,c,1,288,70,56,43,2,43,0,"{""quizid"":""27""}",1761695328,web,1.53.51.79,
21409,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,172,r,2,288,70,56,43,2,43,0,"{""quizid"":""27"",""page"":""0""}",1761695328,web,1.53.51.79,
21406,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,64,u,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""2""}",1761695326,web,1.53.51.79,
21407,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,64,r,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""2""}",1761695326,web,1.53.51.79,
21403,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,102,u,2,288,70,56,31,2,31,0,"{""quizid"":""27"",""page"":""0""}",1761695325,web,1.53.51.79,
21404,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,102,r,2,288,70,56,31,2,31,0,"{""quizid"":""27"",""page"":""0""}",1761695325,web,1.53.51.79,
21405,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27""}",1761695325,web,1.53.51.79,
21402,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,106,r,2,288,70,56,42,2,42,0,"{""quizid"":""27"",""page"":""0""}",1761695323,web,1.53.51.79,
21400,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,101,u,2,288,70,56,30,2,30,0,"{""quizid"":""27"",""page"":""0""}",1761695321,web,1.53.51.79,
21401,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,101,r,2,288,70,56,30,2,30,0,"{""quizid"":""27"",""page"":""0""}",1761695321,web,1.53.51.79,
21396,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,134,r,2,288,70,56,40,2,40,0,"{""quizid"":""27"",""page"":""0""}",1761695320,web,1.53.51.79,
21397,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,67,u,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""1""}",1761695320,web,1.53.51.79,
21399,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,67,r,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""1""}",1761695320,web,1.53.51.79,
21395,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,121,r,2,288,70,56,29,2,29,0,"{""quizid"":""27"",""page"":""0""}",1761695317,web,1.53.51.79,
21393,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,105,r,2,288,70,56,39,2,39,0,"{""quizid"":""27"",""page"":""1""}",1761695316,web,1.53.51.79,
21394,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,131,r,2,288,70,56,38,2,38,0,"{""quizid"":""27"",""page"":""0""}",1761695316,web,1.53.51.79,
21392,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,128,r,2,288,70,56,36,2,36,0,"{""quizid"":""27"",""page"":""0""}",1761695311,web,1.53.51.79,
21388,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,168,r,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""1""}",1761695310,web,1.53.51.79,
21389,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,66,u,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""1""}",1761695310,web,1.53.51.79,
21390,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,171,r,2,288,70,56,28,2,28,0,"{""quizid"":""27"",""page"":""0""}",1761695310,web,1.53.51.79,
21391,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,66,r,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""1""}",1761695310,web,1.53.51.79,
21387,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,168,u,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""1""}",1761695309,web,1.53.51.79,
21384,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,65,u,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""1""}",1761695305,web,1.53.51.79,
21385,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,170,r,2,288,70,56,27,2,27,0,"{""quizid"":""27"",""page"":""0""}",1761695305,web,1.53.51.79,
21386,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,65,r,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""1""}",1761695305,web,1.53.51.79,
21383,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,104,r,2,288,70,56,34,2,34,0,"{""quizid"":""27"",""page"":""0""}",1761695303,web,1.53.51.79,
21382,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,103,r,2,288,70,56,33,2,33,0,"{""quizid"":""27"",""page"":""0""}",1761695299,web,1.53.51.79,
21377,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,43,2,,0,null,1761695297,web,1.53.51.79,
21378,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,169,u,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""0""}",1761695297,web,1.53.51.79,
21379,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,64,u,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""1""}",1761695297,web,1.53.51.79,
21380,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,169,r,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""0""}",1761695297,web,1.53.51.79,
21381,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,64,r,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""1""}",1761695297,web,1.53.51.79,
21375,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,167,u,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""2""}",1761695296,web,1.53.51.79,
21376,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""2""}",1761695296,web,1.53.51.79,
21374,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,102,r,2,288,70,56,31,2,31,0,"{""quizid"":""27"",""page"":""0""}",1761695295,web,1.53.51.79,
21373,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,106,r,2,288,70,56,42,2,42,0,"{""quizid"":""27"",""page"":""0""}",1761695293,web,1.53.51.79,
21371,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,101,r,2,288,70,56,30,2,30,0,"{""quizid"":""27"",""page"":""0""}",1761695291,web,1.53.51.79,
21372,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,40,2,,0,null,1761695291,web,1.53.51.79,
21369,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,67,r,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""0""}",1761695290,web,1.53.51.79,
21368,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,67,u,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""0""}",1761695289,web,1.53.51.79,
21367,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,38,2,,0,null,1761695287,web,1.53.51.79,
21366,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,105,r,2,288,70,56,39,2,39,0,"{""quizid"":""27"",""page"":""1""}",1761695286,web,1.53.51.79,
21365,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,121,r,2,288,70,56,29,2,29,0,"{""quizid"":""27"",""page"":""0""}",1761695285,web,1.53.51.79,
21363,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,171,c,1,288,70,56,28,2,28,0,"{""quizid"":""27""}",1761695281,web,1.53.51.79,
21364,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,171,r,2,288,70,56,28,2,28,0,"{""quizid"":""27"",""page"":""0""}",1761695281,web,1.53.51.79,
21360,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,36,2,,0,null,1761695280,web,1.53.51.79,
21361,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,168,u,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""0""}",1761695280,web,1.53.51.79,
21362,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,168,r,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""0""}",1761695280,web,1.53.51.79,
21358,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,66,u,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""0""}",1761695279,web,1.53.51.79,
21359,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,66,r,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""0""}",1761695279,web,1.53.51.79,
21356,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,170,c,1,288,70,56,27,2,27,0,"{""quizid"":""27""}",1761695275,web,1.53.51.79,
21357,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,170,r,2,288,70,56,27,2,27,0,"{""quizid"":""27"",""page"":""0""}",1761695275,web,1.53.51.79,
21354,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,65,u,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""0""}",1761695274,web,1.53.51.79,
21355,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,65,r,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""0""}",1761695274,web,1.53.51.79,
21353,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,104,r,2,288,70,56,34,2,34,0,"{""quizid"":""27"",""page"":""0""}",1761695272,web,1.53.51.79,
21352,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,103,r,2,288,70,56,33,2,33,0,"{""quizid"":""27"",""page"":""0""}",1761695271,web,1.53.51.79,
21350,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,169,r,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""0""}",1761695269,web,1.53.51.79,
21351,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,43,2,,0,null,1761695269,web,1.53.51.79,
21348,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,64,u,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""0""}",1761695268,web,1.53.51.79,
21349,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,64,r,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""0""}",1761695268,web,1.53.51.79,
21346,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,167,u,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""1""}",1761695266,web,1.53.51.79,
21347,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""1""}",1761695266,web,1.53.51.79,
21345,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,102,r,2,288,70,56,31,2,31,0,"{""quizid"":""27"",""page"":""0""}",1761695265,web,1.53.51.79,
21343,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,40,2,,0,null,1761695261,web,1.53.51.79,
21344,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,101,r,2,288,70,56,30,2,30,0,"{""quizid"":""27"",""page"":""0""}",1761695261,web,1.53.51.79,
21341,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,67,r,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""2""}",1761695258,web,1.53.51.79,
21340,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,29,2,,0,null,1761695257,web,1.53.51.79,
21339,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,38,2,,0,null,1761695256,web,1.53.51.79,
21338,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,28,2,,0,null,1761695252,web,1.53.51.79,
21337,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,36,2,,0,null,1761695251,web,1.53.51.79,
21336,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,168,r,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""0""}",1761695250,web,1.53.51.79,
21335,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,66,r,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""2""}",1761695249,web,1.53.51.79,
21334,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,65,r,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""2""}",1761695245,web,1.53.51.79,
21333,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,27,2,,0,null,1761695244,web,1.53.51.79,
21331,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,169,c,1,288,70,56,24,2,24,0,"{""quizid"":""27""}",1761695238,web,1.53.51.79,
21332,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,169,r,2,288,70,56,24,2,24,0,"{""quizid"":""27"",""page"":""0""}",1761695238,web,1.53.51.79,
21330,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,64,r,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""2""}",1761695237,web,1.53.51.79,
21328,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,167,u,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""0""}",1761695235,web,1.53.51.79,
21329,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""0""}",1761695235,web,1.53.51.79,
21326,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,67,r,2,288,70,56,41,2,41,0,"{""quizid"":""27"",""page"":""2""}",1761695229,web,1.53.51.79,
21325,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,29,2,,0,null,1761695227,web,1.53.51.79,
21324,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,28,2,,0,null,1761695222,web,1.53.51.79,
21322,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,168,c,1,288,70,56,25,2,25,0,"{""quizid"":""27""}",1761695221,web,1.53.51.79,
21323,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,168,r,2,288,70,56,25,2,25,0,"{""quizid"":""27"",""page"":""0""}",1761695221,web,1.53.51.79,
21321,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,66,r,2,288,70,56,37,2,37,0,"{""quizid"":""27"",""page"":""2""}",1761695218,web,1.53.51.79,
21320,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,65,r,2,288,70,56,35,2,35,0,"{""quizid"":""27"",""page"":""2""}",1761695215,web,1.53.51.79,
21319,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,27,2,,0,null,1761695214,web,1.53.51.79,
21318,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,24,2,,0,null,1761695207,web,1.53.51.79,
21317,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,64,r,2,288,70,56,32,2,32,0,"{""quizid"":""27"",""page"":""2""}",1761695206,web,1.53.51.79,
21316,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""0""}",1761695205,web,1.53.51.79,
21315,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,42,2,,0,null,1761695202,web,1.53.51.79,
21314,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,41,2,,0,"{""coursesectionnumber"":2}",1761695200,web,1.53.51.79,
21312,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,39,2,,0,null,1761695195,web,1.53.51.79,
21311,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,37,2,,0,"{""coursesectionnumber"":2}",1761695190,web,1.53.51.79,
21310,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,35,2,,0,"{""coursesectionnumber"":2}",1761695185,web,1.53.51.79,
21309,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,34,2,,0,null,1761695183,web,1.53.51.79,
21308,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,33,2,,0,null,1761695180,web,1.53.51.79,
21307,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,43,2,,0,null,1761695178,web,1.53.51.79,
21305,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,32,2,,0,"{""coursesectionnumber"":2}",1761695177,web,1.53.51.79,
21306,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,24,2,,0,null,1761695177,web,1.53.51.79,
21302,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,167,c,1,288,70,56,26,2,26,0,"{""quizid"":""27""}",1761695175,web,1.53.51.79,
21303,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,167,r,2,288,70,56,26,2,26,0,"{""quizid"":""27"",""page"":""0""}",1761695175,web,1.53.51.79,
21304,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,31,2,,0,null,1761695175,web,1.53.51.79,
21299,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,40,2,,0,null,1761695172,web,1.53.51.79,
21300,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,30,2,,0,null,1761695172,web,1.53.51.79,
21301,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,42,2,,0,null,1761695172,web,1.53.51.79,
21298,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,41,2,,0,"{""coursesectionnumber"":2}",1761695170,web,1.53.51.79,
21296,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,39,2,,0,null,1761695166,web,1.53.51.79,
21295,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,38,2,,0,null,1761695164,web,1.53.51.79,
21293,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,36,2,,0,null,1761695159,web,1.53.51.79,
21294,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,37,2,,0,"{""coursesectionnumber"":2}",1761695159,web,1.53.51.79,
21292,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,35,2,,0,"{""coursesectionnumber"":2}",1761695155,web,1.53.51.79,
21291,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,34,2,,0,null,1761695153,web,1.53.51.79,
21290,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,33,2,,0,null,1761695151,web,1.53.51.79,
21289,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,43,2,,0,"{""coursesectionnumber"":1}",1761695149,web,1.53.51.79,
21288,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,32,2,,0,"{""coursesectionnumber"":2}",1761695147,web,1.53.51.79,
21287,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,31,2,,0,null,1761695146,web,1.53.51.79,
21286,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,26,2,,0,"{""coursesectionnumber"":2}",1761695145,web,1.53.51.79,
21285,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,42,2,,0,"{""coursesectionnumber"":1}",1761695144,web,1.53.51.79,
21284,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,40,2,,0,"{""coursesectionnumber"":1}",1761695142,web,1.53.51.79,
21283,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,30,2,,0,null,1761695141,web,1.53.51.79,
21282,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,41,2,,0,"{""coursesectionnumber"":2}",1761695139,web,1.53.51.79,
21280,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,29,2,,0,null,1761695138,web,1.53.51.79,
21278,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,39,2,,0,"{""coursesectionnumber"":1}",1761695135,web,1.53.51.79,
21279,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,38,2,,0,"{""coursesectionnumber"":1}",1761695135,web,1.53.51.79,
21277,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,28,2,,0,null,1761695131,web,1.53.51.79,
21276,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,36,2,,0,"{""coursesectionnumber"":1}",1761695130,web,1.53.51.79,
21274,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,37,2,,0,"{""coursesectionnumber"":2}",1761695129,web,1.53.51.79,
21275,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,25,2,,0,null,1761695129,web,1.53.51.79,
21273,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,35,2,,0,"{""coursesectionnumber"":2}",1761695125,web,1.53.51.79,
21271,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,27,2,,0,null,1761695123,web,1.53.51.79,
21272,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,34,2,,0,"{""coursesectionnumber"":1}",1761695123,web,1.53.51.79,
21270,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,33,2,,0,"{""coursesectionnumber"":1}",1761695121,web,1.53.51.79,
21269,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,32,2,,0,"{""coursesectionnumber"":2}",1761695117,web,1.53.51.79,
21268,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,31,2,,0,"{""coursesectionnumber"":1}",1761695116,web,1.53.51.79,
21267,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,26,2,,0,"{""coursesectionnumber"":2}",1761695115,web,1.53.51.79,
21265,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,30,2,,0,"{""coursesectionnumber"":1}",1761695111,web,1.53.51.79,
21262,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,29,2,,0,"{""coursesectionnumber"":1}",1761695108,web,1.53.51.79,
21258,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,28,2,,0,"{""coursesectionnumber"":1}",1761695102,web,1.53.51.79,
21257,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,25,2,,0,null,1761695101,web,1.53.51.79,
21253,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,27,2,,0,"{""coursesectionnumber"":1}",1761695093,web,1.53.51.79,
21250,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,24,2,,0,null,1761695088,web,1.53.51.79,
21247,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,26,2,,0,"{""coursesectionnumber"":2}",1761695085,web,1.53.51.79,
