id_x,user_id,courseid,grade_item,itemtype,finalgrade,timemodified,group
1060,31,2,bài kiểm tra bài 3 - medium,mod,7.2,0,khá
1065,31,2,Bài kiểm tra bài 4 - hard,mod,7.0,0,khá
1064,31,2,Bài kiểm tra bài 4 - medium,mod,6.6,0,khá
1069,31,2,Bài kiểm tra bài 5 - hard,mod,5.5,0,khá
1068,31,2,Bài kiểm tra bài 5 - medium,mod,6.3,0,khá
1073,31,2,Bài kiểm tra bài 6 - hard,mod,6.1,0,khá
1072,31,2,Bài kiểm tra bài 6 - medium,mod,7.4,0,khá
1047,31,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.1,0,khá
1048,31,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.5,0,khá
1049,31,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,6.5,0,khá
1050,31,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.9,0,khá
1059,31,2,Trắc nghiệm bài 3 - easy,mod,7.4,0,khá
1063,31,2,Trắc nghiệm bài 4 - easy,mod,7.2,0,khá
1067,31,2,Trắc nghiệm bài 5 - easy,mod,6.8,0,khá
1071,31,2,Trắc nghiệm bài 6 - easy,mod,8.4,0,khá
1051,31,2,Video bài giảng bài 1,mod,7.6,0,khá
1055,31,2,Video bài giảng bài 2,mod,6.8,0,khá
1058,31,2,Video bài giảng bài 3,mod,7.6,0,khá
1062,31,2,Video bài giảng bài 4,mod,7.4,0,khá
1066,31,2,Video bài giảng bài 5,mod,7.8,0,khá
1070,31,2,Video bài giảng bài 6,mod,7.2,0,khá
1249,32,2,,course,5.5,0,yếu
1248,32,2,bài kiểm tra bài 1 - easy,mod,4.9,0,yếu
1256,32,2,bài kiểm tra bài 1 - hard,mod,3.7,0,yếu
1255,32,2,bài kiểm tra bài 1 - medium,mod,5.8,0,yếu
1258,32,2,bài kiểm tra bài 2 - easy,mod,4.5,0,yếu
1260,32,2,bài kiểm tra bài 2 - hard,mod,3.1,0,yếu
1259,32,2,bài kiểm tra bài 2 - medium,mod,4.8,0,yếu
1264,32,2,bài kiểm tra bài 3 - hard,mod,2.8,0,yếu
1263,32,2,bài kiểm tra bài 3 - medium,mod,5.0,0,yếu
1268,32,2,Bài kiểm tra bài 4 - hard,mod,3.7,0,yếu
1267,32,2,Bài kiểm tra bài 4 - medium,mod,3.8,0,yếu
1272,32,2,Bài kiểm tra bài 5 - hard,mod,4.9,0,yếu
1271,32,2,Bài kiểm tra bài 5 - medium,mod,4.5,0,yếu
1276,32,2,Bài kiểm tra bài 6 - hard,mod,3.4,0,yếu
1275,32,2,Bài kiểm tra bài 6 - medium,mod,4.3,0,yếu
1250,32,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.4,0,yếu
1251,32,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,3.9,0,yếu
1252,32,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,5.9,0,yếu
1253,32,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.2,0,yếu
1262,32,2,Trắc nghiệm bài 3 - easy,mod,4.0,0,yếu
1266,32,2,Trắc nghiệm bài 4 - easy,mod,5.3,0,yếu
1270,32,2,Trắc nghiệm bài 5 - easy,mod,5.3,0,yếu
1274,32,2,Trắc nghiệm bài 6 - easy,mod,3.9,0,yếu
1254,32,2,Video bài giảng bài 1,mod,4.8,0,yếu
1257,32,2,Video bài giảng bài 2,mod,5.7,0,yếu
1261,32,2,Video bài giảng bài 3,mod,5.4,0,yếu
1265,32,2,Video bài giảng bài 4,mod,3.9,0,yếu
1269,32,2,Video bài giảng bài 5,mod,3.1,0,yếu
1273,32,2,Video bài giảng bài 6,mod,5.2,0,yếu
1075,33,2,,course,7.7,0,khá
1081,33,2,bài kiểm tra bài 1 - easy,mod,7.6,0,khá
1083,33,2,bài kiểm tra bài 1 - hard,mod,7.3,0,khá
1082,33,2,bài kiểm tra bài 1 - medium,mod,7.2,0,khá
1074,33,2,bài kiểm tra bài 2 - easy,mod,6.9,0,khá
1086,33,2,bài kiểm tra bài 2 - hard,mod,6.2,0,khá
1085,33,2,bài kiểm tra bài 2 - medium,mod,7.7,0,khá
1090,33,2,bài kiểm tra bài 3 - hard,mod,7.2,0,khá
1089,33,2,bài kiểm tra bài 3 - medium,mod,6.9,0,khá
1094,33,2,Bài kiểm tra bài 4 - hard,mod,5.6,0,khá
1093,33,2,Bài kiểm tra bài 4 - medium,mod,6.9,0,khá
1098,33,2,Bài kiểm tra bài 5 - hard,mod,7.1,0,khá
1097,33,2,Bài kiểm tra bài 5 - medium,mod,7.7,0,khá
1102,33,2,Bài kiểm tra bài 6 - hard,mod,6.7,0,khá
1101,33,2,Bài kiểm tra bài 6 - medium,mod,7.3,0,khá
1076,33,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.0,0,khá
1077,33,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.5,0,khá
1078,33,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.0,0,khá
1079,33,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.2,0,khá
1088,33,2,Trắc nghiệm bài 3 - easy,mod,6.9,0,khá
1092,33,2,Trắc nghiệm bài 4 - easy,mod,8.1,0,khá
1096,33,2,Trắc nghiệm bài 5 - easy,mod,8.4,0,khá
1100,33,2,Trắc nghiệm bài 6 - easy,mod,8.2,0,khá
1080,33,2,Video bài giảng bài 1,mod,6.8,0,khá
1084,33,2,Video bài giảng bài 2,mod,7.3,0,khá
1087,33,2,Video bài giảng bài 3,mod,7.3,0,khá
1091,33,2,Video bài giảng bài 4,mod,7.2,0,khá
1095,33,2,Video bài giảng bài 5,mod,7.7,0,khá
1099,33,2,Video bài giảng bài 6,mod,7.3,0,khá
1104,34,2,,course,7.5,0,khá
1110,34,2,bài kiểm tra bài 1 - easy,mod,7.6,0,khá
1112,34,2,bài kiểm tra bài 1 - hard,mod,5.9,0,khá
1111,34,2,bài kiểm tra bài 1 - medium,mod,7.0,0,khá
1103,34,2,bài kiểm tra bài 2 - easy,mod,7.0,0,khá
1115,34,2,bài kiểm tra bài 2 - hard,mod,6.4,0,khá
1114,34,2,bài kiểm tra bài 2 - medium,mod,7.2,0,khá
1119,34,2,bài kiểm tra bài 3 - hard,mod,6.7,0,khá
1118,34,2,bài kiểm tra bài 3 - medium,mod,6.9,0,khá
1123,34,2,Bài kiểm tra bài 4 - hard,mod,6.7,0,khá
1122,34,2,Bài kiểm tra bài 4 - medium,mod,6.8,0,khá
1127,34,2,Bài kiểm tra bài 5 - hard,mod,7.3,0,khá
1126,34,2,Bài kiểm tra bài 5 - medium,mod,6.3,0,khá
1131,34,2,Bài kiểm tra bài 6 - hard,mod,5.8,0,khá
1130,34,2,Bài kiểm tra bài 6 - medium,mod,6.9,0,khá
1105,34,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.3,0,khá
1106,34,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.3,0,khá
1107,34,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.3,0,khá
1108,34,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.1,0,khá
1117,34,2,Trắc nghiệm bài 3 - easy,mod,7.8,0,khá
1121,34,2,Trắc nghiệm bài 4 - easy,mod,6.6,0,khá
1125,34,2,Trắc nghiệm bài 5 - easy,mod,7.9,0,khá
1129,34,2,Trắc nghiệm bài 6 - easy,mod,8.2,0,khá
1109,34,2,Video bài giảng bài 1,mod,6.5,0,khá
1113,34,2,Video bài giảng bài 2,mod,6.7,0,khá
1116,34,2,Video bài giảng bài 3,mod,6.9,0,khá
1120,34,2,Video bài giảng bài 4,mod,7.6,0,khá
1124,34,2,Video bài giảng bài 5,mod,6.8,0,khá
1128,34,2,Video bài giảng bài 6,mod,7.1,0,khá
1278,35,2,,course,5.7,0,yếu
1277,35,2,bài kiểm tra bài 1 - easy,mod,6.0,0,yếu
1285,35,2,bài kiểm tra bài 1 - hard,mod,5.4,0,yếu
1284,35,2,bài kiểm tra bài 1 - medium,mod,5.6,0,yếu
1287,35,2,bài kiểm tra bài 2 - easy,mod,4.5,0,yếu
1289,35,2,bài kiểm tra bài 2 - hard,mod,3.4,0,yếu
1288,35,2,bài kiểm tra bài 2 - medium,mod,4.1,0,yếu
1293,35,2,bài kiểm tra bài 3 - hard,mod,2.5,0,yếu
1292,35,2,bài kiểm tra bài 3 - medium,mod,4.7,0,yếu
1297,35,2,Bài kiểm tra bài 4 - hard,mod,3.0,0,yếu
1296,35,2,Bài kiểm tra bài 4 - medium,mod,5.2,0,yếu
1301,35,2,Bài kiểm tra bài 5 - hard,mod,4.0,0,yếu
1300,35,2,Bài kiểm tra bài 5 - medium,mod,3.4,0,yếu
1305,35,2,Bài kiểm tra bài 6 - hard,mod,4.4,0,yếu
1304,35,2,Bài kiểm tra bài 6 - medium,mod,3.3,0,yếu
1279,35,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,5.5,0,yếu
1280,35,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,3.7,0,yếu
1281,35,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,4.5,0,yếu
1282,35,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.6,0,yếu
1291,35,2,Trắc nghiệm bài 3 - easy,mod,3.9,0,yếu
1295,35,2,Trắc nghiệm bài 4 - easy,mod,4.4,0,yếu
1299,35,2,Trắc nghiệm bài 5 - easy,mod,3.8,0,yếu
1303,35,2,Trắc nghiệm bài 6 - easy,mod,3.9,0,yếu
1283,35,2,Video bài giảng bài 1,mod,5.7,0,yếu
1286,35,2,Video bài giảng bài 2,mod,4.8,0,yếu
1290,35,2,Video bài giảng bài 3,mod,5.3,0,yếu
1294,35,2,Video bài giảng bài 4,mod,3.2,0,yếu
1298,35,2,Video bài giảng bài 5,mod,4.8,0,yếu
1302,35,2,Video bài giảng bài 6,mod,5.1,0,yếu
959,36,2,,course,8.7,0,giỏi
965,36,2,bài kiểm tra bài 1 - easy,mod,9.0,0,giỏi
967,36,2,bài kiểm tra bài 1 - hard,mod,8.9,0,giỏi
966,36,2,bài kiểm tra bài 1 - medium,mod,9.7,0,giỏi
969,36,2,bài kiểm tra bài 2 - easy,mod,8.7,0,giỏi
970,36,2,bài kiểm tra bài 2 - hard,mod,7.0,0,giỏi
958,36,2,bài kiểm tra bài 2 - medium,mod,8.6,0,giỏi
974,36,2,bài kiểm tra bài 3 - hard,mod,9.0,0,giỏi
973,36,2,bài kiểm tra bài 3 - medium,mod,8.7,0,giỏi
978,36,2,Bài kiểm tra bài 4 - hard,mod,9.2,0,giỏi
977,36,2,Bài kiểm tra bài 4 - medium,mod,8.1,0,giỏi
982,36,2,Bài kiểm tra bài 5 - hard,mod,7.1,0,giỏi
981,36,2,Bài kiểm tra bài 5 - medium,mod,9.4,0,giỏi
986,36,2,Bài kiểm tra bài 6 - hard,mod,8.4,0,giỏi
985,36,2,Bài kiểm tra bài 6 - medium,mod,7.7,0,giỏi
960,36,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,9.6,0,giỏi
961,36,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.8,0,giỏi
962,36,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.6,0,giỏi
963,36,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.5,0,giỏi
972,36,2,Trắc nghiệm bài 3 - easy,mod,8.9,0,giỏi
976,36,2,Trắc nghiệm bài 4 - easy,mod,8.8,0,giỏi
980,36,2,Trắc nghiệm bài 5 - easy,mod,9.0,0,giỏi
984,36,2,Trắc nghiệm bài 6 - easy,mod,8.7,0,giỏi
964,36,2,Video bài giảng bài 1,mod,8.2,0,giỏi
968,36,2,Video bài giảng bài 2,mod,9.1,0,giỏi
971,36,2,Video bài giảng bài 3,mod,7.8,0,giỏi
975,36,2,Video bài giảng bài 4,mod,9.7,0,giỏi
979,36,2,Video bài giảng bài 5,mod,9.2,0,giỏi
983,36,2,Video bài giảng bài 6,mod,9.3,0,giỏi
1307,37,2,,course,5.5,0,yếu
1306,37,2,bài kiểm tra bài 1 - easy,mod,4.5,0,yếu
1314,37,2,bài kiểm tra bài 1 - hard,mod,4.5,0,yếu
1313,37,2,bài kiểm tra bài 1 - medium,mod,3.6,0,yếu
1316,37,2,bài kiểm tra bài 2 - easy,mod,5.1,0,yếu
1318,37,2,bài kiểm tra bài 2 - hard,mod,3.9,0,yếu
1317,37,2,bài kiểm tra bài 2 - medium,mod,3.4,0,yếu
1322,37,2,bài kiểm tra bài 3 - hard,mod,3.4,0,yếu
1321,37,2,bài kiểm tra bài 3 - medium,mod,4.1,0,yếu
1326,37,2,Bài kiểm tra bài 4 - hard,mod,5.1,0,yếu
1325,37,2,Bài kiểm tra bài 4 - medium,mod,3.5,0,yếu
1330,37,2,Bài kiểm tra bài 5 - hard,mod,3.2,0,yếu
1329,37,2,Bài kiểm tra bài 5 - medium,mod,3.6,0,yếu
1334,37,2,Bài kiểm tra bài 6 - hard,mod,2.6,0,yếu
1333,37,2,Bài kiểm tra bài 6 - medium,mod,5.3,0,yếu
1308,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,3.3,0,yếu
1309,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.5,0,yếu
1310,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,5.3,0,yếu
1311,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,5.4,0,yếu
1320,37,2,Trắc nghiệm bài 3 - easy,mod,4.2,0,yếu
1324,37,2,Trắc nghiệm bài 4 - easy,mod,6.1,0,yếu
1328,37,2,Trắc nghiệm bài 5 - easy,mod,4.0,0,yếu
1332,37,2,Trắc nghiệm bài 6 - easy,mod,3.9,0,yếu
1312,37,2,Video bài giảng bài 1,mod,4.8,0,yếu
1315,37,2,Video bài giảng bài 2,mod,4.7,0,yếu
1319,37,2,Video bài giảng bài 3,mod,4.7,0,yếu
1323,37,2,Video bài giảng bài 4,mod,5.6,0,yếu
1327,37,2,Video bài giảng bài 5,mod,5.9,0,yếu
1331,37,2,Video bài giảng bài 6,mod,4.8,0,yếu
988,38,2,,course,9.1,0,giỏi
994,38,2,bài kiểm tra bài 1 - easy,mod,10.0,0,giỏi
996,38,2,bài kiểm tra bài 1 - hard,mod,8.9,0,giỏi
995,38,2,bài kiểm tra bài 1 - medium,mod,9.5,0,giỏi
998,38,2,bài kiểm tra bài 2 - easy,mod,8.9,0,giỏi
999,38,2,bài kiểm tra bài 2 - hard,mod,8.2,0,giỏi
987,38,2,bài kiểm tra bài 2 - medium,mod,7.8,0,giỏi
1003,38,2,bài kiểm tra bài 3 - hard,mod,8.3,0,giỏi
1002,38,2,bài kiểm tra bài 3 - medium,mod,8.5,0,giỏi
1007,38,2,Bài kiểm tra bài 4 - hard,mod,8.3,0,giỏi
1006,38,2,Bài kiểm tra bài 4 - medium,mod,7.9,0,giỏi
1011,38,2,Bài kiểm tra bài 5 - hard,mod,7.4,0,giỏi
1010,38,2,Bài kiểm tra bài 5 - medium,mod,7.6,0,giỏi
1015,38,2,Bài kiểm tra bài 6 - hard,mod,8.1,0,giỏi
1014,38,2,Bài kiểm tra bài 6 - medium,mod,9.4,0,giỏi
989,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,8.6,0,giỏi
990,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,8.0,0,giỏi
991,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.3,0,giỏi
992,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,8.2,0,giỏi
1001,38,2,Trắc nghiệm bài 3 - easy,mod,9.3,0,giỏi
1005,38,2,Trắc nghiệm bài 4 - easy,mod,9.6,0,giỏi
1009,38,2,Trắc nghiệm bài 5 - easy,mod,9.9,0,giỏi
1013,38,2,Trắc nghiệm bài 6 - easy,mod,8.5,0,giỏi
993,38,2,Video bài giảng bài 1,mod,7.6,0,giỏi
997,38,2,Video bài giảng bài 2,mod,8.4,0,giỏi
1000,38,2,Video bài giảng bài 3,mod,7.7,0,giỏi
1004,38,2,Video bài giảng bài 4,mod,7.5,0,giỏi
1008,38,2,Video bài giảng bài 5,mod,7.7,0,giỏi
1012,38,2,Video bài giảng bài 6,mod,8.2,0,giỏi
1220,39,2,,course,7.5,0,khá
1226,39,2,bài kiểm tra bài 1 - easy,mod,8.3,0,khá
1228,39,2,bài kiểm tra bài 1 - hard,mod,6.1,0,khá
1227,39,2,bài kiểm tra bài 1 - medium,mod,7.3,0,khá
1219,39,2,bài kiểm tra bài 2 - easy,mod,8.1,0,khá
1231,39,2,bài kiểm tra bài 2 - hard,mod,7.2,0,khá
1230,39,2,bài kiểm tra bài 2 - medium,mod,7.6,0,khá
1235,39,2,bài kiểm tra bài 3 - hard,mod,6.1,0,khá
1234,39,2,bài kiểm tra bài 3 - medium,mod,6.9,0,khá
1239,39,2,Bài kiểm tra bài 4 - hard,mod,6.5,0,khá
1238,39,2,Bài kiểm tra bài 4 - medium,mod,7.1,0,khá
1243,39,2,Bài kiểm tra bài 5 - hard,mod,7.0,0,khá
1242,39,2,Bài kiểm tra bài 5 - medium,mod,6.6,0,khá
1247,39,2,Bài kiểm tra bài 6 - hard,mod,7.3,0,khá
1246,39,2,Bài kiểm tra bài 6 - medium,mod,7.7,0,khá
1221,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,7.6,0,khá
1222,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.6,0,khá
1223,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,7.8,0,khá
1224,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.9,0,khá
1233,39,2,Trắc nghiệm bài 3 - easy,mod,6.9,0,khá
1237,39,2,Trắc nghiệm bài 4 - easy,mod,6.8,0,khá
1241,39,2,Trắc nghiệm bài 5 - easy,mod,6.9,0,khá
1245,39,2,Trắc nghiệm bài 6 - easy,mod,8.2,0,khá
1225,39,2,Video bài giảng bài 1,mod,7.3,0,khá
1229,39,2,Video bài giảng bài 2,mod,6.1,0,khá
1232,39,2,Video bài giảng bài 3,mod,7.1,0,khá
1236,39,2,Video bài giảng bài 4,mod,6.3,0,khá
1240,39,2,Video bài giảng bài 5,mod,6.9,0,khá
1244,39,2,Video bài giảng bài 6,mod,6.5,0,khá
901,40,2,,course,9.7,0,giỏi
907,40,2,bài kiểm tra bài 1 - easy,mod,8.6,0,giỏi
909,40,2,bài kiểm tra bài 1 - hard,mod,9.0,0,giỏi
908,40,2,bài kiểm tra bài 1 - medium,mod,9.5,0,giỏi
911,40,2,bài kiểm tra bài 2 - easy,mod,8.1,0,giỏi
912,40,2,bài kiểm tra bài 2 - hard,mod,8.2,0,giỏi
900,40,2,bài kiểm tra bài 2 - medium,mod,9.0,0,giỏi
916,40,2,bài kiểm tra bài 3 - hard,mod,8.5,0,giỏi
915,40,2,bài kiểm tra bài 3 - medium,mod,9.7,0,giỏi
920,40,2,Bài kiểm tra bài 4 - hard,mod,8.6,0,giỏi
919,40,2,Bài kiểm tra bài 4 - medium,mod,8.8,0,giỏi
924,40,2,Bài kiểm tra bài 5 - hard,mod,7.9,0,giỏi
923,40,2,Bài kiểm tra bài 5 - medium,mod,9.2,0,giỏi
928,40,2,Bài kiểm tra bài 6 - hard,mod,8.7,0,giỏi
927,40,2,Bài kiểm tra bài 6 - medium,mod,7.9,0,giỏi
902,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,8.5,0,giỏi
903,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.9,0,giỏi
904,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,8.6,0,giỏi
905,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.9,0,giỏi
914,40,2,Trắc nghiệm bài 3 - easy,mod,9.1,0,giỏi
918,40,2,Trắc nghiệm bài 4 - easy,mod,9.4,0,giỏi
922,40,2,Trắc nghiệm bài 5 - easy,mod,10.0,0,giỏi
926,40,2,Trắc nghiệm bài 6 - easy,mod,9.6,0,giỏi
906,40,2,Video bài giảng bài 1,mod,9.5,0,giỏi
910,40,2,Video bài giảng bài 2,mod,8.2,0,giỏi
913,40,2,Video bài giảng bài 3,mod,8.9,0,giỏi
917,40,2,Video bài giảng bài 4,mod,8.8,0,giỏi
921,40,2,Video bài giảng bài 5,mod,8.0,0,giỏi
925,40,2,Video bài giảng bài 6,mod,9.0,0,giỏi
1336,41,2,,course,4.2,0,yếu
1335,41,2,bài kiểm tra bài 1 - easy,mod,5.7,0,yếu
1343,41,2,bài kiểm tra bài 1 - hard,mod,4.4,0,yếu
1342,41,2,bài kiểm tra bài 1 - medium,mod,5.8,0,yếu
1345,41,2,bài kiểm tra bài 2 - easy,mod,4.7,0,yếu
1347,41,2,bài kiểm tra bài 2 - hard,mod,2.7,0,yếu
1346,41,2,bài kiểm tra bài 2 - medium,mod,5.3,0,yếu
1351,41,2,bài kiểm tra bài 3 - hard,mod,2.7,0,yếu
1350,41,2,bài kiểm tra bài 3 - medium,mod,4.4,0,yếu
1355,41,2,Bài kiểm tra bài 4 - hard,mod,5.5,0,yếu
1354,41,2,Bài kiểm tra bài 4 - medium,mod,5.0,0,yếu
1359,41,2,Bài kiểm tra bài 5 - hard,mod,2.9,0,yếu
1358,41,2,Bài kiểm tra bài 5 - medium,mod,4.8,0,yếu
1363,41,2,Bài kiểm tra bài 6 - hard,mod,4.1,0,yếu
1362,41,2,Bài kiểm tra bài 6 - medium,mod,5.6,0,yếu
1337,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,4.8,0,yếu
1338,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,5.2,0,yếu
1339,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,3.0,0,yếu
1340,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,4.9,0,yếu
1349,41,2,Trắc nghiệm bài 3 - easy,mod,3.8,0,yếu
1353,41,2,Trắc nghiệm bài 4 - easy,mod,6.3,0,yếu
1357,41,2,Trắc nghiệm bài 5 - easy,mod,4.8,0,yếu
1361,41,2,Trắc nghiệm bài 6 - easy,mod,5.4,0,yếu
1341,41,2,Video bài giảng bài 1,mod,4.2,0,yếu
1344,41,2,Video bài giảng bài 2,mod,3.5,0,yếu
1348,41,2,Video bài giảng bài 3,mod,4.2,0,yếu
1352,41,2,Video bài giảng bài 4,mod,4.0,0,yếu
1356,41,2,Video bài giảng bài 5,mod,4.9,0,yếu
1360,41,2,Video bài giảng bài 6,mod,5.5,0,yếu
1133,42,2,,course,7.9,0,khá
1139,42,2,bài kiểm tra bài 1 - easy,mod,6.7,0,khá
1141,42,2,bài kiểm tra bài 1 - hard,mod,6.2,0,khá
1140,42,2,bài kiểm tra bài 1 - medium,mod,6.7,0,khá
1132,42,2,bài kiểm tra bài 2 - easy,mod,7.5,0,khá
1144,42,2,bài kiểm tra bài 2 - hard,mod,7.3,0,khá
1143,42,2,bài kiểm tra bài 2 - medium,mod,6.3,0,khá
1148,42,2,bài kiểm tra bài 3 - hard,mod,6.9,0,khá
1147,42,2,bài kiểm tra bài 3 - medium,mod,6.0,0,khá
1152,42,2,Bài kiểm tra bài 4 - hard,mod,6.1,0,khá
1151,42,2,Bài kiểm tra bài 4 - medium,mod,6.9,0,khá
1156,42,2,Bài kiểm tra bài 5 - hard,mod,6.2,0,khá
1155,42,2,Bài kiểm tra bài 5 - medium,mod,7.3,0,khá
1160,42,2,Bài kiểm tra bài 6 - hard,mod,6.3,0,khá
1159,42,2,Bài kiểm tra bài 6 - medium,mod,6.1,0,khá
1134,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,6.8,0,khá
1135,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,6.1,0,khá
1136,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,6.1,0,khá
1137,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,6.5,0,khá
1146,42,2,Trắc nghiệm bài 3 - easy,mod,6.9,0,khá
1150,42,2,Trắc nghiệm bài 4 - easy,mod,7.8,0,khá
1154,42,2,Trắc nghiệm bài 5 - easy,mod,6.6,0,khá
1158,42,2,Trắc nghiệm bài 6 - easy,mod,7.7,0,khá
1138,42,2,Video bài giảng bài 1,mod,6.3,0,khá
1142,42,2,Video bài giảng bài 2,mod,7.3,0,khá
1145,42,2,Video bài giảng bài 3,mod,7.9,0,khá
1149,42,2,Video bài giảng bài 4,mod,8.0,0,khá
1153,42,2,Video bài giảng bài 5,mod,7.8,0,khá
1157,42,2,Video bài giảng bài 6,mod,7.3,0,khá
1017,43,2,,course,8.9,0,giỏi
1023,43,2,bài kiểm tra bài 1 - easy,mod,8.9,0,giỏi
1025,43,2,bài kiểm tra bài 1 - hard,mod,8.4,0,giỏi
1024,43,2,bài kiểm tra bài 1 - medium,mod,8.0,0,giỏi
1027,43,2,bài kiểm tra bài 2 - easy,mod,8.8,0,giỏi
1028,43,2,bài kiểm tra bài 2 - hard,mod,8.3,0,giỏi
1016,43,2,bài kiểm tra bài 2 - medium,mod,9.1,0,giỏi
1032,43,2,bài kiểm tra bài 3 - hard,mod,7.5,0,giỏi
1031,43,2,bài kiểm tra bài 3 - medium,mod,7.6,0,giỏi
1036,43,2,Bài kiểm tra bài 4 - hard,mod,8.6,0,giỏi
1035,43,2,Bài kiểm tra bài 4 - medium,mod,9.8,0,giỏi
1040,43,2,Bài kiểm tra bài 5 - hard,mod,8.4,0,giỏi
1039,43,2,Bài kiểm tra bài 5 - medium,mod,9.5,0,giỏi
1044,43,2,Bài kiểm tra bài 6 - hard,mod,7.3,0,giỏi
1043,43,2,Bài kiểm tra bài 6 - medium,mod,8.8,0,giỏi
1018,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,8.3,0,giỏi
1019,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,7.9,0,giỏi
1020,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,9.7,0,giỏi
1021,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,7.9,0,giỏi
1030,43,2,Trắc nghiệm bài 3 - easy,mod,9.9,0,giỏi
1034,43,2,Trắc nghiệm bài 4 - easy,mod,8.3,0,giỏi
1038,43,2,Trắc nghiệm bài 5 - easy,mod,8.9,0,giỏi
1042,43,2,Trắc nghiệm bài 6 - easy,mod,8.2,0,giỏi
1022,43,2,Video bài giảng bài 1,mod,8.3,0,giỏi
1026,43,2,Video bài giảng bài 2,mod,9.0,0,giỏi
1029,43,2,Video bài giảng bài 3,mod,9.6,0,giỏi
1033,43,2,Video bài giảng bài 4,mod,8.9,0,giỏi
1037,43,2,Video bài giảng bài 5,mod,9.0,0,giỏi
1041,43,2,Video bài giảng bài 6,mod,8.9,0,giỏi
1162,44,2,,course,7.5,0,khá
1168,44,2,bài kiểm tra bài 1 - easy,mod,8.3,0,khá
1170,44,2,bài kiểm tra bài 1 - hard,mod,6.9,0,khá
1169,44,2,bài kiểm tra bài 1 - medium,mod,7.1,0,khá
