user_id,total_time,avg_score,completion_rate,avg_attempts,dok_1_time,dok_2_time,dok_3_time,dok_4_time,sessions_count,avg_session_length,video_time,practice_time,quiz_time,project_time,cluster
2958,84,73.03848635121513,0.8571428571428571,1.2857142857142858,29,32,23,0,7,12.0,29,32,23,0,0
2959,241,73.55262475596822,0.8461538461538461,1.3076923076923077,64,81,96,0,13,18.53846153846154,64,81,54,42,0
2960,401,61.766810923113624,0.5833333333333334,1.75,19,304,78,0,12,33.416666666666664,19,304,0,78,0
2961,223,24.75149360403163,0.2,1.4,16,207,0,0,5,44.6,16,207,0,0,2
2962,326,60.94011485858797,0.5,1.3,9,115,202,0,10,32.6,9,115,0,202,0
2963,203,59.36255038827608,0.5714285714285714,1.8571428571428572,14,87,102,0,7,29.0,14,87,0,102,0
2964,324,50.60968682840845,0.14285714285714285,1.7142857142857142,27,111,186,0,14,23.142857142857142,27,111,186,0,1
2965,151,68.1516927256069,0.8333333333333334,1.5,17,85,49,0,6,25.166666666666668,17,85,0,49,0
2966,177,46.43092061890532,0.2222222222222222,2.4444444444444446,26,43,108,0,9,19.666666666666668,26,43,108,0,0
2967,400,47.66973807932415,0.4444444444444444,1.2222222222222223,122,278,0,0,9,44.44444444444444,122,278,0,0,2
2968,197,58.84587144791453,0.5454545454545454,1.8181818181818181,9,85,103,0,11,17.90909090909091,9,85,103,0,0
2969,742,40.07176313782061,0.0625,1.875,38,704,0,0,16,46.375,38,704,0,0,2
2970,452,27.82938691073086,0.1111111111111111,1.8888888888888888,37,415,0,0,9,50.22222222222222,37,415,0,0,2
2971,44,69.4600810179245,1.0,1.3333333333333333,8,24,12,0,3,14.666666666666666,8,24,12,0,0
2972,512,45.858669528180194,0.07692307692307693,2.076923076923077,38,474,0,0,13,39.38461538461539,38,474,0,0,2
2973,248,69.498583647933,0.7272727272727273,1.3636363636363635,41,78,129,0,11,22.545454545454547,41,78,55,74,0
2974,1206,42.93084845565614,0.043478260869565216,2.0434782608695654,27,1179,0,0,23,52.43478260869565,27,1179,0,0,2
2975,188,37.384528573742806,0.16666666666666666,2.1666666666666665,19,169,0,0,6,31.333333333333332,19,169,0,0,0
2976,394,56.31661823376157,0.5882352941176471,1.7647058823529411,57,194,143,0,17,23.176470588235293,57,194,71,72,1
2977,287,76.78087358298085,1.0,0.9333333333333333,87,159,41,0,15,19.133333333333333,87,159,22,19,0
2978,529,52.216633518699076,0.4,1.9333333333333333,43,338,148,0,15,35.266666666666666,43,338,148,0,1
2979,293,50.84375317483824,0.2,1.6,22,271,0,0,10,29.3,22,271,0,0,0
2980,866,43.32742309831434,0.05555555555555555,1.9444444444444444,28,838,0,0,18,48.111111111111114,28,838,0,0,2
2981,279,55.96933942669833,0.8,1.1,98,145,36,0,10,27.9,98,145,36,0,0
2982,526,62.94075701538365,0.7272727272727273,1.6363636363636365,65,138,33,290,11,47.81818181818182,65,138,33,290,1
2983,151,66.27826273998252,0.8571428571428571,1.2857142857142858,31,71,49,0,7,21.571428571428573,31,71,0,49,0
2984,251,55.51663072799607,0.2727272727272727,2.1818181818181817,13,238,0,0,11,22.818181818181817,13,238,0,0,0
2985,161,39.060525830202536,0.2,1.4,33,128,0,0,5,32.2,33,128,0,0,0
2986,80,64.0517696631816,1.0,1.2,22,33,25,0,5,16.0,22,33,0,25,0
2987,353,50.4864677249063,0.1,1.8,34,319,0,0,10,35.3,34,319,0,0,2
2988,97,78.41865416020738,1.0,0.6,36,61,0,0,5,19.4,36,61,0,0,0
2989,672,48.94489074406238,0.1875,1.8125,16,656,0,0,16,42.0,16,656,0,0,2
2990,293,42.81198797702346,0.2222222222222222,1.6666666666666667,29,264,0,0,9,32.55555555555556,29,264,0,0,2
2991,260,76.00653770020368,0.9230769230769231,1.6153846153846154,42,98,97,23,13,20.0,42,98,53,67,0
2992,94,76.20436308281073,1.0,1.2,22,72,0,0,5,18.8,22,72,0,0,0
2993,1038,41.987467891730205,0.15,1.8,93,945,0,0,20,51.9,93,945,0,0,2
2994,112,47.17633495921041,0.3333333333333333,0.6666666666666666,23,89,0,0,3,37.333333333333336,23,89,0,0,0
2995,245,38.82531956729759,0.2,1.2,15,230,0,0,5,49.0,15,230,0,0,2
2996,112,79.37141682440954,1.0,1.5714285714285714,10,75,27,0,7,16.0,10,75,7,20,0
2997,230,65.82066403564636,0.9090909090909091,1.4545454545454546,52,150,28,0,11,20.90909090909091,52,150,28,0,0
2998,59,68.43502732746981,1.0,2.0,21,11,27,0,4,14.75,21,11,27,0,0
2999,953,35.06009032451358,0.058823529411764705,1.9411764705882353,27,926,0,0,17,56.05882352941177,27,926,0,0,2
3000,120,49.33390856850615,0.2,1.4,29,91,0,0,5,24.0,29,91,0,0,0
3001,289,59.99497462611031,0.5384615384615384,1.3846153846153846,26,133,130,0,13,22.23076923076923,26,133,86,44,0
3002,413,56.108113758298266,0.3,2.1,23,96,294,0,10,41.3,23,96,0,294,1
3003,425,29.755497909166202,0.125,1.625,58,367,0,0,8,53.125,58,367,0,0,2
3004,182,37.67195051059626,0.25,1.25,32,150,0,0,4,45.5,32,150,0,0,0
3005,344,68.41874331847517,0.8235294117647058,1.2352941176470589,69,165,110,0,17,20.235294117647058,69,165,82,28,1
3006,183,54.87973280316544,0.5,1.5,12,171,0,0,6,30.5,12,171,0,0,0
3007,43,81.33105083820774,1.0,1.6666666666666667,20,15,8,0,3,14.333333333333334,20,15,8,0,0
3008,271,57.84547263161471,0.6666666666666666,1.5555555555555556,68,76,127,0,9,30.11111111111111,68,76,0,127,0
3009,127,63.169716487900125,0.8,1.4,24,103,0,0,5,25.4,24,103,0,0,0
3010,300,39.36885858537999,0.1111111111111111,1.6666666666666667,37,263,0,0,9,33.333333333333336,37,263,0,0,2
3011,733,33.10716850269996,0.35714285714285715,1.2857142857142858,132,601,0,0,14,52.357142857142854,132,601,0,0,2
3012,157,47.33691484809124,0.2,2.0,24,133,0,0,5,31.4,24,133,0,0,0
3013,78,62.92274793423744,1.0,2.0,13,52,13,0,4,19.5,13,52,13,0,0
3014,82,23.488690911185028,0.5,1.0,36,46,0,0,2,41.0,36,46,0,0,0
3015,175,41.7471590437825,0.6,0.6,72,103,0,0,5,35.0,72,103,0,0,0
3016,41,76.29231571312977,1.0,1.0,20,10,11,0,3,13.666666666666666,20,10,11,0,0
3017,143,54.1132862943952,0.4,1.8,14,129,0,0,5,28.6,14,129,0,0,0
3018,118,42.703415530693775,0.4,1.2,37,30,51,0,5,23.6,37,30,51,0,0
3019,134,57.0984825382502,0.375,1.875,9,62,63,0,8,16.75,9,62,63,0,0
3020,638,35.09529007624819,0.07692307692307693,1.7692307692307692,38,600,0,0,13,49.07692307692308,38,600,0,0,2
3021,188,50.026681413095694,0.25,1.875,26,57,105,0,8,23.5,26,57,105,0,0
3022,349,36.73451013770688,0.2857142857142857,1.1428571428571428,80,269,0,0,7,49.857142857142854,80,269,0,0,2
3023,628,43.9296076880132,0.16666666666666666,1.7777777777777777,10,411,207,0,18,34.888888888888886,10,411,207,0,1
3024,235,45.69469268523216,0.16666666666666666,2.3333333333333335,27,40,168,0,12,19.583333333333332,27,40,168,0,1
3025,159,47.10416076512645,0.2,1.8,15,144,0,0,5,31.8,15,144,0,0,0
3026,319,43.342609077234385,0.1111111111111111,1.7777777777777777,20,299,0,0,9,35.44444444444444,20,299,0,0,2
3027,57,70.51183764782499,1.0,1.6666666666666667,14,28,15,0,3,19.0,14,28,15,0,0
3028,935,32.357427726834665,0.07142857142857142,2.0,55,880,0,0,14,66.78571428571429,55,880,0,0,2
3029,177,51.15884262750554,0.3,1.8,11,31,135,0,10,17.7,11,31,135,0,0
3030,199,48.917739979806385,0.14285714285714285,1.8571428571428572,20,179,0,0,7,28.428571428571427,20,179,0,0,0
3031,292,45.01146149953551,0.125,1.625,29,263,0,0,8,36.5,29,263,0,0,2
3032,388,38.53119344969549,0.1111111111111111,1.8888888888888888,23,365,0,0,9,43.111111111111114,23,365,0,0,2
3033,632,41.69617922884432,0.13636363636363635,1.8636363636363635,55,94,483,0,22,28.727272727272727,55,94,483,0,1
3034,61,52.81420943190001,0.6666666666666666,1.3333333333333333,23,25,13,0,3,20.333333333333332,23,25,13,0,0
3035,201,63.000228669950666,0.5714285714285714,2.2857142857142856,11,190,0,0,7,28.714285714285715,11,190,0,0,0
3036,52,82.74500690836464,1.0,0.6666666666666666,14,21,17,0,3,17.333333333333332,14,21,17,0,0
3037,241,60.39679668006554,0.7,1.5,41,95,105,0,10,24.1,41,95,0,105,0
3038,105,48.26953846642212,0.3333333333333333,1.6666666666666667,24,81,0,0,3,35.0,24,81,0,0,0
3039,568,49.94711129691976,0.3076923076923077,1.5384615384615385,24,172,372,0,13,43.69230769230769,24,172,0,372,1
3040,90,66.30453897246207,0.8,1.2,28,43,19,0,5,18.0,28,43,19,0,0
3041,254,75.51850918776958,1.0,1.4545454545454546,48,126,31,49,11,23.09090909090909,48,126,31,49,0
3042,134,59.53266913257936,0.6,1.6,26,58,50,0,5,26.8,26,58,50,0,0
3043,185,40.089603923338665,0.16666666666666666,1.6666666666666667,24,161,0,0,6,30.833333333333332,24,161,0,0,0
3044,71,54.151621414303236,0.5,1.5,7,42,22,0,4,17.75,7,42,22,0,0
3045,738,39.093480861982144,0.14285714285714285,1.9285714285714286,83,655,0,0,14,52.714285714285715,83,655,0,0,2
3046,185,58.52980434110165,0.5714285714285714,2.142857142857143,18,126,41,0,7,26.428571428571427,18,126,41,0,0
3047,255,46.119699353391866,0.125,1.875,11,244,0,0,8,31.875,11,244,0,0,0
3048,189,66.8749088074497,0.9090909090909091,1.6363636363636365,24,89,48,28,11,17.181818181818183,24,89,48,28,0
3049,371,43.64378730642001,0.13333333333333333,1.8,33,57,281,0,15,24.733333333333334,33,57,281,0,1
3050,372,74.24054539895816,0.9375,1.3125,90,192,90,0,16,23.25,90,192,35,55,1
3051,136,58.86174920356603,0.5714285714285714,1.8571428571428572,17,47,72,0,7,19.428571428571427,17,47,72,0,0
3052,531,52.93396306586214,0.4,1.3333333333333333,94,437,0,0,15,35.4,94,437,0,0,2
3053,452,41.315571008567225,0.06666666666666667,1.6,36,416,0,0,15,30.133333333333333,36,416,0,0,2
3054,207,41.713979853717206,0.2,1.4,28,179,0,0,5,41.4,28,179,0,0,0
3055,147,51.47633527736487,0.5,1.6666666666666667,21,57,69,0,6,24.5,21,57,69,0,0
3056,292,40.3998379394181,0.1111111111111111,2.0,38,254,0,0,9,32.44444444444444,38,254,0,0,2
3057,48,83.47408648760575,1.0,0.6666666666666666,14,24,10,0,3,16.0,14,24,10,0,0
3058,304,67.02197169010563,0.8333333333333334,1.5,110,159,35,0,12,25.333333333333332,110,159,35,0,0
3059,40,75.86122436097061,1.0,1.6666666666666667,12,18,10,0,3,13.333333333333334,12,18,10,0,0
3060,336,42.18671662004293,0.4444444444444444,1.2222222222222223,164,172,0,0,9,37.333333333333336,164,172,0,0,2
3061,121,71.75084591913094,1.0,1.6,26,48,47,0,5,24.2,26,48,0,47,0
3062,315,32.228212167658185,0.16666666666666666,1.1666666666666667,26,289,0,0,6,52.5,26,289,0,0,2
3063,278,37.517933992491294,0.2,1.8,19,259,0,0,5,55.6,19,259,0,0,2
3064,80,54.60506657532056,0.25,2.25,14,66,0,0,4,20.0,14,66,0,0,0
3065,495,42.85521164196523,0.16666666666666666,1.5,54,441,0,0,12,41.25,54,441,0,0,2
3066,974,41.25941599652169,0.05,1.55,29,945,0,0,20,48.7,29,945,0,0,2
3067,208,67.29481233969844,0.875,1.625,52,94,62,0,8,26.0,52,94,62,0,0
3068,481,51.47194116541629,0.4166666666666667,1.5,71,410,0,0,12,40.083333333333336,71,410,0,0,2
3069,140,62.681918350021675,0.8571428571428571,1.0,69,71,0,0,7,20.0,69,71,0,0,0
3070,180,71.54744511377734,0.9,0.9,51,60,69,0,10,18.0,51,60,14,55,0
3071,666,53.88587092309955,0.5625,1.6875,143,523,0,0,16,41.625,143,523,0,0,2
3072,195,51.33986038152397,0.25,1.75,22,17,156,0,12,16.25,22,17,156,0,1
3073,83,70.15776859251577,0.8,1.4,25,22,36,0,5,16.6,25,22,36,0,0
3074,66,70.87188791157823,1.0,2.0,21,31,14,0,3,22.0,21,31,14,0,0
3075,351,39.078558844336285,0.1,1.6,29,322,0,0,10,35.1,29,322,0,0,2
3076,167,44.08116535192813,0.2857142857142857,1.4285714285714286,23,144,0,0,7,23.857142857142858,23,144,0,0,0
3077,288,49.727297171811834,0.2,2.1,29,259,0,0,10,28.8,29,259,0,0,2
3078,117,50.198861608783325,0.3333333333333333,1.3333333333333333,26,58,33,0,6,19.5,26,58,33,0,0
3079,64,79.68553188962147,1.0,2.0,20,44,0,0,3,21.333333333333332,20,44,0,0,0
3080,279,65.8759036998408,0.7692307692307693,1.6153846153846154,43,159,77,0,13,21.46153846153846,43,159,45,32,0
3081,196,20.689915201735825,0.25,1.5,18,178,0,0,4,49.0,18,178,0,0,2
3082,332,78.96130549359003,1.0,1.0666666666666667,82,192,58,0,15,22.133333333333333,82,192,32,26,0
3083,98,55.77632122961856,0.6666666666666666,1.3333333333333333,19,79,0,0,3,32.666666666666664,19,79,0,0,0
3084,97,65.98729425319631,0.6666666666666666,2.1666666666666665,14,12,71,0,6,16.166666666666668,14,12,71,0,0
3085,80,78.42770705508237,1.0,1.2,54,26,0,0,5,16.0,54,26,0,0,0
3086,325,50.250463149573214,0.13333333333333333,2.066666666666667,28,129,168,0,15,21.666666666666668,28,129,168,0,1
3087,345,73.7353801238731,1.0,1.4705882352941178,83,199,63,0,17,20.294117647058822,83,199,63,0,0
3088,58,61.17758773436342,0.6,1.4,17,24,17,0,5,11.6,17,24,17,0,0
3089,1058,45.385343085529286,0.09090909090909091,2.090909090909091,37,1021,0,0,22,48.09090909090909,37,1021,0,0,2
3090,644,22.93481756557543,0.18181818181818182,1.4545454545454546,62,582,0,0,11,58.54545454545455,62,582,0,0,2
3091,278,49.02177362318496,0.1111111111111111,2.2222222222222223,10,268,0,0,9,30.88888888888889,10,268,0,0,2
3092,98,39.85695022410156,0.25,1.75,12,86,0,0,4,24.5,12,86,0,0,0
3093,668,55.33022241023139,0.5294117647058824,1.4705882352941178,98,284,69,217,17,39.294117647058826,98,284,69,217,1
3094,229,52.90921585016133,0.2857142857142857,1.4285714285714286,18,211,0,0,7,32.714285714285715,18,211,0,0,0
3095,208,67.54098406834444,0.75,2.125,20,82,106,0,8,26.0,20,82,33,73,0
3096,276,76.73550471715541,1.0,1.9090909090909092,30,98,100,48,11,25.09090909090909,30,98,42,106,0
3097,104,41.2759121973969,0.3333333333333333,0.6666666666666666,30,74,0,0,3,34.666666666666664,30,74,0,0,0
3098,183,45.9474182273986,0.2,1.9,10,20,153,0,10,18.3,10,20,153,0,0
3099,321,53.029549989824346,0.4,1.9,60,261,0,0,10,32.1,60,261,0,0,2
3100,145,28.125610620531337,0.25,1.25,13,132,0,0,4,36.25,13,132,0,0,0
3101,163,72.19549719207205,0.9,1.8,32,86,45,0,10,16.3,32,86,45,0,0
3102,211,29.206644652042307,0.2,1.0,49,162,0,0,5,42.2,49,162,0,0,0
3103,277,45.72931062336115,0.2,1.3,37,116,124,0,10,27.7,37,116,124,0,0
3104,336,61.68277589515532,0.6666666666666666,1.5,36,162,138,0,12,28.0,36,162,138,0,1
3105,239,69.24261273499913,0.9166666666666666,1.5833333333333333,40,83,53,63,12,19.916666666666668,40,83,53,63,0
3106,116,49.50969708157812,0.4,1.6,30,39,47,0,5,23.2,30,39,47,0,0
3107,934,25.561979967756766,0.07142857142857142,1.7857142857142858,62,872,0,0,14,66.71428571428571,62,872,0,0,2
3108,639,35.231130677198735,0.08333333333333333,2.0,26,613,0,0,12,53.25,26,613,0,0,2
3109,623,44.91343262227784,0.13636363636363635,1.9545454545454546,55,119,449,0,22,28.318181818181817,55,119,449,0,1
3110,90,76.54050217935158,1.0,1.0,20,26,44,0,4,22.5,20,26,0,44,0
3111,333,42.44525519666483,0.2,1.2,62,271,0,0,10,33.3,62,271,0,0,2
3112,365,46.07359257441973,0.125,1.875,14,351,0,0,8,45.625,14,351,0,0,2
3113,83,0.0,1.0,0.0,83,0,0,0,2,41.5,83,0,0,0,0
3114,437,50.29401588581058,0.4,1.6,49,388,0,0,10,43.7,49,388,0,0,2
3115,196,56.765024519099214,0.36363636363636365,1.6363636363636365,23,11,162,0,11,17.818181818181817,23,11,162,0,1
3116,410,44.81024559440204,0.26666666666666666,1.8,38,86,286,0,15,27.333333333333332,38,86,286,0,1
3117,349,41.18299669316371,0.1111111111111111,1.5555555555555556,10,339,0,0,9,38.77777777777778,10,339,0,0,2
3118,161,56.785272490420006,0.42857142857142855,2.0,18,143,0,0,7,23.0,18,143,0,0,0
3119,363,48.212187321819975,0.36363636363636365,1.7272727272727273,45,318,0,0,11,33.0,45,318,0,0,2
3120,115,46.5139469162125,0.25,1.75,12,103,0,0,4,28.75,12,103,0,0,0
3121,314,58.2005289630823,0.6666666666666666,0.8888888888888888,55,60,199,0,9,34.888888888888886,55,60,0,199,0
3122,180,49.19147031842195,0.14285714285714285,1.8571428571428572,14,166,0,0,7,25.714285714285715,14,166,0,0,0
3123,54,76.06620865798997,1.0,0.25,32,22,0,0,4,13.5,32,22,0,0,0
3124,620,50.14829391021356,0.26666666666666666,1.8,96,524,0,0,15,41.333333333333336,96,524,0,0,2
3125,298,62.421696198667554,0.7272727272727273,1.4545454545454546,34,93,69,102,11,27.09090909090909,34,93,69,102,1
3126,134,50.918062800844915,0.16666666666666666,1.3333333333333333,17,117,0,0,6,22.333333333333332,17,117,0,0,0
3127,601,36.92438434076927,0.07692307692307693,1.6923076923076923,41,560,0,0,13,46.23076923076923,41,560,0,0,2
3128,155,71.68446049563984,0.8571428571428571,1.8571428571428572,6,59,90,0,7,22.142857142857142,6,59,9,81,0
3129,173,41.050454651264104,0.2,2.0,9,46,118,0,10,17.3,9,46,118,0,0
3130,371,39.50155794315276,0.125,2.125,12,359,0,0,8,46.375,12,359,0,0,2
3131,746,36.668115525975985,0.08333333333333333,1.9166666666666667,26,720,0,0,12,62.166666666666664,26,720,0,0,2
3132,419,53.985313288092655,0.4166666666666667,1.5,37,382,0,0,12,34.916666666666664,37,382,0,0,2
3133,572,38.54335392473822,0.23076923076923078,1.3846153846153846,92,480,0,0,13,44.0,92,480,0,0,2
3134,121,83.7690085321576,1.0,2.0,5,90,26,0,5,24.2,5,90,0,26,0
3135,284,42.955826341189095,0.1111111111111111,1.7777777777777777,10,274,0,0,9,31.555555555555557,10,274,0,0,2
3136,406,50.46212559372034,0.25,1.95,11,24,371,0,20,20.3,11,24,371,0,1
3137,127,46.2378621247244,0.4,1.6,29,41,57,0,5,25.4,29,41,57,0,0
3138,116,58.39577495945065,0.5,1.0,22,83,11,0,4,29.0,22,83,11,0,0
3139,58,65.04757679678977,1.0,1.6666666666666667,17,21,20,0,3,19.333333333333332,17,21,20,0,0
3140,426,42.00235930058302,0.08333333333333333,1.9166666666666667,34,392,0,0,12,35.5,34,392,0,0,2
3141,41,78.84762886883581,1.0,1.0,12,10,19,0,3,13.666666666666666,12,10,19,0,0
3142,453,56.402723447445716,0.36363636363636365,1.9090909090909092,9,382,62,0,11,41.18181818181818,9,382,0,62,2
3143,258,45.193619525971656,0.14285714285714285,1.5714285714285714,43,215,0,0,7,36.857142857142854,43,215,0,0,2
3144,310,44.87105151971271,0.125,2.0,25,285,0,0,8,38.75,25,285,0,0,2
3145,510,36.913796005996396,0.08333333333333333,1.6666666666666667,26,484,0,0,12,42.5,26,484,0,0,2
3146,130,61.70394862391749,0.5714285714285714,2.0,12,68,50,0,7,18.571428571428573,12,68,50,0,0
3147,359,43.99878107081872,0.125,1.625,38,321,0,0,8,44.875,38,321,0,0,2
3148,580,60.27961183064279,0.631578947368421,1.4736842105263157,116,291,173,0,19,30.526315789473685,116,291,173,0,1
3149,570,49.36204539702228,0.08333333333333333,2.0833333333333335,42,528,0,0,12,47.5,42,528,0,0,2
3150,55,65.5767160338873,1.0,2.0,6,14,35,0,4,13.75,6,14,35,0,0
3151,46,73.9918181225214,1.0,1.6666666666666667,19,8,19,0,3,15.333333333333334,19,8,19,0,0
3152,545,50.43518692562603,0.45454545454545453,1.8181818181818181,52,493,0,0,11,49.54545454545455,52,493,0,0,2
3153,96,66.14101622214079,0.8,1.4,16,47,33,0,5,19.2,16,47,0,33,0
3154,414,52.842090473066655,0.3333333333333333,1.75,24,62,328,0,12,34.5,24,62,0,328,1
3155,561,30.755236185754065,0.09090909090909091,1.8181818181818181,29,532,0,0,11,51.0,29,532,0,0,2
3156,102,44.59554693255458,0.25,1.5,13,89,0,0,4,25.5,13,89,0,0,0
3157,323,36.07401375054164,0.1111111111111111,2.111111111111111,34,289,0,0,9,35.888888888888886,34,289,0,0,2
3158,279,76.96878681719704,1.0,1.1666666666666667,90,168,21,0,12,23.25,90,168,21,0,0
3159,42,85.92571218944036,1.0,1.6666666666666667,9,11,22,0,3,14.0,9,11,22,0,0
3160,484,23.649195337026924,0.375,1.125,177,307,0,0,8,60.5,177,307,0,0,2
3161,215,61.84142610489513,0.6666666666666666,1.4444444444444444,43,59,113,0,9,23.88888888888889,43,59,113,0,0
3162,109,67.2086352748484,1.0,0.25,85,24,0,0,4,27.25,85,24,0,0,0
3163,313,38.474523039999035,0.14285714285714285,1.2857142857142858,21,292,0,0,7,44.714285714285715,21,292,0,0,2
3164,204,33.50022392970752,0.16666666666666666,1.1666666666666667,19,185,0,0,6,34.0,19,185,0,0,0
3165,309,64.68444364822014,0.8,1.6,28,229,52,0,10,30.9,28,229,0,52,0
3166,132,41.77771523222711,0.3333333333333333,1.5,23,109,0,0,6,22.0,23,109,0,0,0
3167,132,80.33993936897782,1.0,1.6,13,75,44,0,5,26.4,13,75,0,44,0
3168,288,57.781802438932466,0.46153846153846156,1.4615384615384615,6,136,146,0,13,22.153846153846153,6,136,70,76,0
3169,60,61.18673078534923,0.75,1.5,11,21,28,0,4,15.0,11,21,28,0,0
3170,133,72.31800871277835,1.0,1.5714285714285714,24,90,19,0,7,19.0,24,90,0,19,0
3171,70,55.16188113395981,0.6666666666666666,1.6666666666666667,11,59,0,0,3,23.333333333333332,11,59,0,0,0
3172,1221,36.156438341309624,0.09523809523809523,2.0,88,1133,0,0,21,58.142857142857146,88,1133,0,0,2
3173,671,22.364917602133005,0.09090909090909091,2.1818181818181817,31,640,0,0,11,61.0,31,640,0,0,2
3174,207,48.27059657262904,0.25,1.5,35,150,22,0,8,25.875,35,150,22,0,0
3175,29,61.61478781476126,1.0,1.0,17,12,0,0,2,14.5,17,12,0,0,0
3176,829,37.780287703313135,0.0625,1.6875,30,799,0,0,16,51.8125,30,799,0,0,2
3177,515,74.99554024443997,0.9411764705882353,1.9411764705882353,35,323,65,92,17,30.294117647058822,35,323,65,92,1
3178,244,85.62994120199508,1.0,1.6666666666666667,31,124,72,17,12,20.333333333333332,31,124,44,45,0
3179,323,63.431407933916546,0.7777777777777778,2.0,57,266,0,0,9,35.888888888888886,57,266,0,0,0
3180,187,81.45991406640611,1.0,0.8888888888888888,40,122,25,0,9,20.77777777777778,40,122,25,0,0
3181,181,63.193989512543965,0.6666666666666666,2.0,24,112,45,0,6,30.166666666666668,24,112,0,45,0
3182,78,62.51414644528127,0.5,1.5,17,13,48,0,6,13.0,17,13,48,0,0
3183,455,45.883311597248714,0.125,1.625,17,395,43,0,16,28.4375,17,395,43,0,2
3184,207,66.88416170599704,0.8571428571428571,1.5714285714285714,34,122,51,0,7,29.571428571428573,34,122,0,51,0
3185,110,63.85307361465988,0.5,1.5,23,67,20,0,4,27.5,23,67,20,0,0
3186,85,65.49391526648346,1.0,1.0,29,56,0,0,5,17.0,29,56,0,0,0
3187,510,36.955036385511534,0.1,1.9,18,492,0,0,10,51.0,18,492,0,0,2
3188,154,72.80255268980113,0.8333333333333334,1.3333333333333333,19,114,21,0,6,25.666666666666668,19,114,0,21,0
3189,393,35.08404619040889,0.14285714285714285,1.8571428571428572,47,346,0,0,7,56.142857142857146,47,346,0,0,2
3190,280,81.13187407164564,1.0,1.5,49,135,46,50,12,23.333333333333332,49,135,20,76,0
3191,184,42.27672795459536,0.2,2.2,32,152,0,0,5,36.8,32,152,0,0,0
3192,362,40.179754020883905,0.1,1.7,18,344,0,0,10,36.2,18,344,0,0,2
3193,132,74.04153743583639,1.0,1.0,38,94,0,0,5,26.4,38,94,0,0,0
3194,285,65.05983783600657,0.8333333333333334,1.25,50,129,106,0,12,23.75,50,129,65,41,0
3195,280,52.15415810383075,0.3333333333333333,1.5,32,248,0,0,6,46.666666666666664,32,248,0,0,2
3196,298,64.33524580661715,0.8461538461538461,1.2307692307692308,71,151,76,0,13,22.923076923076923,71,151,76,0,0
3197,329,58.92350270487561,0.5,1.9,13,153,163,0,10,32.9,13,153,0,163,0
3198,52,67.14042450215642,0.75,1.5,7,37,8,0,4,13.0,7,37,8,0,0
3199,75,57.19187866450732,0.3333333333333333,1.0,12,63,0,0,3,25.0,12,63,0,0,0
3200,169,61.28639681798453,0.625,1.625,42,127,0,0,8,21.125,42,127,0,0,0
3201,380,33.82607589332295,0.09090909090909091,2.1818181818181817,16,364,0,0,11,34.54545454545455,16,364,0,0,2
3202,117,45.51707773907845,0.4,1.6,16,73,28,0,5,23.4,16,73,28,0,0
3203,124,53.696216353389524,0.42857142857142855,2.142857142857143,19,48,57,0,7,17.714285714285715,19,48,57,0,0
3204,118,72.57579285516704,1.0,2.0,14,72,32,0,5,23.6,14,72,0,32,0
3205,48,29.69828507934306,0.5,1.5,23,25,0,0,2,24.0,23,25,0,0,0
3206,410,67.94561975125264,0.8571428571428571,1.5,68,175,66,101,14,29.285714285714285,68,175,66,101,1
3207,438,72.77051170670455,0.8333333333333334,1.2777777777777777,58,226,154,0,18,24.333333333333332,58,226,154,0,1
3208,56,65.70834428921725,1.0,2.0,24,17,15,0,3,18.666666666666668,24,17,15,0,0
3209,114,56.213266962793114,0.6,1.0,42,72,0,0,5,22.8,42,72,0,0,0
3210,277,39.148103971717035,0.6,1.2,143,134,0,0,5,55.4,143,134,0,0,2
3211,52,68.30708265253502,0.75,1.5,6,22,24,0,4,13.0,6,22,24,0,0
3212,468,65.21238338755141,0.9166666666666666,1.1666666666666667,52,325,91,0,12,39.0,52,325,0,91,0
3213,368,44.4866247920384,0.13333333333333333,1.8666666666666667,27,165,176,0,15,24.533333333333335,27,165,176,0,1
3214,141,65.77901287842026,0.7142857142857143,1.1428571428571428,51,90,0,0,7,20.142857142857142,51,90,0,0,0
3215,180,37.29189798946533,0.25,1.5,40,140,0,0,4,45.0,40,140,0,0,0
3216,105,47.552335360637265,0.3333333333333333,1.8333333333333333,24,61,20,0,6,17.5,24,61,20,0,0
3217,312,62.61870756909597,0.7692307692307693,1.1538461538461537,80,112,48,72,13,24.0,80,112,48,72,0
3218,118,43.154878799327015,0.25,2.25,18,100,0,0,4,29.5,18,100,0,0,0
3219,343,49.03629186927722,0.3,1.5,12,331,0,0,10,34.3,12,331,0,0,2
3220,86,65.20180008824336,0.6666666666666666,1.1666666666666667,14,33,39,0,6,14.333333333333334,14,33,39,0,0
3221,225,63.182263095180524,0.7777777777777778,1.1111111111111112,47,161,17,0,9,25.0,47,161,17,0,0
3222,415,52.229321412837024,0.3333333333333333,1.7777777777777777,22,393,0,0,9,46.111111111111114,22,393,0,0,2
3223,647,40.55984655036803,0.21428571428571427,1.7857142857142858,103,544,0,0,14,46.214285714285715,103,544,0,0,2
3224,392,58.40569341770023,0.5,1.25,53,339,0,0,12,32.666666666666664,53,339,0,0,2
3225,83,62.587881673987994,0.75,1.5,15,52,16,0,4,20.75,15,52,16,0,0
3226,702,46.231209851142005,0.06666666666666667,1.7333333333333334,43,659,0,0,15,46.8,43,659,0,0,2
