id,user_id,courseid,grade_item,itemtype,finalgrade,timemodified
1316,37,2,bài kiểm tra bài 2 - easy,mod,,0
1318,37,2,bài kiểm tra bài 2 - hard,mod,,0
1317,37,2,bài kiểm tra bài 2 - medium,mod,,0
1322,37,2,bài kiểm tra bài 3 - hard,mod,,0
1321,37,2,bài kiểm tra bài 3 - medium,mod,,0
1326,37,2,Bài kiểm tra bài 4 - hard,mod,,0
1325,37,2,Bài kiểm tra bài 4 - medium,mod,,0
1330,37,2,Bài kiểm tra bài 5 - hard,mod,,0
1329,37,2,Bài kiểm tra bài 5 - medium,mod,,0
1334,37,2,Bài kiểm tra bài 6 - hard,mod,,0
1333,37,2,Bài kiểm tra bài 6 - medium,mod,,0
1308,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1309,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1310,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1311,37,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1320,37,2,Trắc nghiệm bài 3 - easy,mod,,0
1324,37,2,Trắc nghiệm bài 4 - easy,mod,,0
1328,37,2,Trắc nghiệm bài 5 - easy,mod,,0
1332,37,2,Trắc nghiệm bài 6 - easy,mod,,0
1312,37,2,Video bài giảng bài 1,mod,,0
1315,37,2,Video bài giảng bài 2,mod,,0
1319,37,2,Video bài giảng bài 3,mod,,0
1323,37,2,Video bài giảng bài 4,mod,,0
1327,37,2,Video bài giảng bài 5,mod,,0
1331,37,2,Video bài giảng bài 6,mod,,0
988,38,2,,course,,0
994,38,2,bài kiểm tra bài 1 - easy,mod,,0
996,38,2,bài kiểm tra bài 1 - hard,mod,,0
995,38,2,bài kiểm tra bài 1 - medium,mod,,0
998,38,2,bài kiểm tra bài 2 - easy,mod,,0
999,38,2,bài kiểm tra bài 2 - hard,mod,,0
987,38,2,bài kiểm tra bài 2 - medium,mod,,0
1003,38,2,bài kiểm tra bài 3 - hard,mod,,0
1002,38,2,bài kiểm tra bài 3 - medium,mod,,0
1007,38,2,Bài kiểm tra bài 4 - hard,mod,,0
1006,38,2,Bài kiểm tra bài 4 - medium,mod,,0
1011,38,2,Bài kiểm tra bài 5 - hard,mod,,0
1010,38,2,Bài kiểm tra bài 5 - medium,mod,,0
1015,38,2,Bài kiểm tra bài 6 - hard,mod,,0
1014,38,2,Bài kiểm tra bài 6 - medium,mod,,0
989,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
990,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
991,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
992,38,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1001,38,2,Trắc nghiệm bài 3 - easy,mod,,0
1005,38,2,Trắc nghiệm bài 4 - easy,mod,,0
1009,38,2,Trắc nghiệm bài 5 - easy,mod,,0
1013,38,2,Trắc nghiệm bài 6 - easy,mod,,0
993,38,2,Video bài giảng bài 1,mod,,0
997,38,2,Video bài giảng bài 2,mod,,0
1000,38,2,Video bài giảng bài 3,mod,,0
1004,38,2,Video bài giảng bài 4,mod,,0
1008,38,2,Video bài giảng bài 5,mod,,0
1012,38,2,Video bài giảng bài 6,mod,,0
1220,39,2,,course,,0
1226,39,2,bài kiểm tra bài 1 - easy,mod,,0
1228,39,2,bài kiểm tra bài 1 - hard,mod,,0
1227,39,2,bài kiểm tra bài 1 - medium,mod,,0
1219,39,2,bài kiểm tra bài 2 - easy,mod,,0
1231,39,2,bài kiểm tra bài 2 - hard,mod,,0
1230,39,2,bài kiểm tra bài 2 - medium,mod,,0
1235,39,2,bài kiểm tra bài 3 - hard,mod,,0
1234,39,2,bài kiểm tra bài 3 - medium,mod,,0
1239,39,2,Bài kiểm tra bài 4 - hard,mod,,0
1238,39,2,Bài kiểm tra bài 4 - medium,mod,,0
1243,39,2,Bài kiểm tra bài 5 - hard,mod,,0
1242,39,2,Bài kiểm tra bài 5 - medium,mod,,0
1247,39,2,Bài kiểm tra bài 6 - hard,mod,,0
1246,39,2,Bài kiểm tra bài 6 - medium,mod,,0
1221,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1222,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1223,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1224,39,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1233,39,2,Trắc nghiệm bài 3 - easy,mod,,0
1237,39,2,Trắc nghiệm bài 4 - easy,mod,,0
1241,39,2,Trắc nghiệm bài 5 - easy,mod,,0
1245,39,2,Trắc nghiệm bài 6 - easy,mod,,0
1225,39,2,Video bài giảng bài 1,mod,,0
1229,39,2,Video bài giảng bài 2,mod,,0
1232,39,2,Video bài giảng bài 3,mod,,0
1236,39,2,Video bài giảng bài 4,mod,,0
1240,39,2,Video bài giảng bài 5,mod,,0
1244,39,2,Video bài giảng bài 6,mod,,0
901,40,2,,course,,0
907,40,2,bài kiểm tra bài 1 - easy,mod,,0
909,40,2,bài kiểm tra bài 1 - hard,mod,,0
908,40,2,bài kiểm tra bài 1 - medium,mod,,0
911,40,2,bài kiểm tra bài 2 - easy,mod,,0
912,40,2,bài kiểm tra bài 2 - hard,mod,,0
900,40,2,bài kiểm tra bài 2 - medium,mod,,0
916,40,2,bài kiểm tra bài 3 - hard,mod,,0
915,40,2,bài kiểm tra bài 3 - medium,mod,,0
920,40,2,Bài kiểm tra bài 4 - hard,mod,,0
919,40,2,Bài kiểm tra bài 4 - medium,mod,,0
924,40,2,Bài kiểm tra bài 5 - hard,mod,,0
923,40,2,Bài kiểm tra bài 5 - medium,mod,,0
928,40,2,Bài kiểm tra bài 6 - hard,mod,,0
927,40,2,Bài kiểm tra bài 6 - medium,mod,,0
902,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
903,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
904,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
905,40,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
914,40,2,Trắc nghiệm bài 3 - easy,mod,,0
918,40,2,Trắc nghiệm bài 4 - easy,mod,,0
922,40,2,Trắc nghiệm bài 5 - easy,mod,,0
926,40,2,Trắc nghiệm bài 6 - easy,mod,,0
906,40,2,Video bài giảng bài 1,mod,,0
910,40,2,Video bài giảng bài 2,mod,,0
913,40,2,Video bài giảng bài 3,mod,,0
917,40,2,Video bài giảng bài 4,mod,,0
921,40,2,Video bài giảng bài 5,mod,,0
925,40,2,Video bài giảng bài 6,mod,,0
1336,41,2,,course,,0
1335,41,2,bài kiểm tra bài 1 - easy,mod,,0
1343,41,2,bài kiểm tra bài 1 - hard,mod,,0
1342,41,2,bài kiểm tra bài 1 - medium,mod,,0
1345,41,2,bài kiểm tra bài 2 - easy,mod,,0
1347,41,2,bài kiểm tra bài 2 - hard,mod,,0
1346,41,2,bài kiểm tra bài 2 - medium,mod,,0
1351,41,2,bài kiểm tra bài 3 - hard,mod,,0
1350,41,2,bài kiểm tra bài 3 - medium,mod,,0
1355,41,2,Bài kiểm tra bài 4 - hard,mod,,0
1354,41,2,Bài kiểm tra bài 4 - medium,mod,,0
1359,41,2,Bài kiểm tra bài 5 - hard,mod,,0
1358,41,2,Bài kiểm tra bài 5 - medium,mod,,0
1363,41,2,Bài kiểm tra bài 6 - hard,mod,,0
1362,41,2,Bài kiểm tra bài 6 - medium,mod,,0
1337,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1338,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1339,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1340,41,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1349,41,2,Trắc nghiệm bài 3 - easy,mod,,0
1353,41,2,Trắc nghiệm bài 4 - easy,mod,,0
1357,41,2,Trắc nghiệm bài 5 - easy,mod,,0
1361,41,2,Trắc nghiệm bài 6 - easy,mod,,0
1341,41,2,Video bài giảng bài 1,mod,,0
1344,41,2,Video bài giảng bài 2,mod,,0
1348,41,2,Video bài giảng bài 3,mod,,0
1352,41,2,Video bài giảng bài 4,mod,,0
1356,41,2,Video bài giảng bài 5,mod,,0
1360,41,2,Video bài giảng bài 6,mod,,0
1133,42,2,,course,,0
1139,42,2,bài kiểm tra bài 1 - easy,mod,,0
1141,42,2,bài kiểm tra bài 1 - hard,mod,,0
1140,42,2,bài kiểm tra bài 1 - medium,mod,,0
1132,42,2,bài kiểm tra bài 2 - easy,mod,,0
1144,42,2,bài kiểm tra bài 2 - hard,mod,,0
1143,42,2,bài kiểm tra bài 2 - medium,mod,,0
1148,42,2,bài kiểm tra bài 3 - hard,mod,,0
1147,42,2,bài kiểm tra bài 3 - medium,mod,,0
1152,42,2,Bài kiểm tra bài 4 - hard,mod,,0
1151,42,2,Bài kiểm tra bài 4 - medium,mod,,0
1156,42,2,Bài kiểm tra bài 5 - hard,mod,,0
1155,42,2,Bài kiểm tra bài 5 - medium,mod,,0
1160,42,2,Bài kiểm tra bài 6 - hard,mod,,0
1159,42,2,Bài kiểm tra bài 6 - medium,mod,,0
1134,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1135,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1136,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1137,42,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1146,42,2,Trắc nghiệm bài 3 - easy,mod,,0
1150,42,2,Trắc nghiệm bài 4 - easy,mod,,0
1154,42,2,Trắc nghiệm bài 5 - easy,mod,,0
1158,42,2,Trắc nghiệm bài 6 - easy,mod,,0
1138,42,2,Video bài giảng bài 1,mod,,0
1142,42,2,Video bài giảng bài 2,mod,,0
1145,42,2,Video bài giảng bài 3,mod,,0
1149,42,2,Video bài giảng bài 4,mod,,0
1153,42,2,Video bài giảng bài 5,mod,,0
1157,42,2,Video bài giảng bài 6,mod,,0
1017,43,2,,course,,0
1023,43,2,bài kiểm tra bài 1 - easy,mod,,0
1025,43,2,bài kiểm tra bài 1 - hard,mod,,0
1024,43,2,bài kiểm tra bài 1 - medium,mod,,0
1027,43,2,bài kiểm tra bài 2 - easy,mod,,0
1028,43,2,bài kiểm tra bài 2 - hard,mod,,0
1016,43,2,bài kiểm tra bài 2 - medium,mod,,0
1032,43,2,bài kiểm tra bài 3 - hard,mod,,0
1031,43,2,bài kiểm tra bài 3 - medium,mod,,0
1036,43,2,Bài kiểm tra bài 4 - hard,mod,,0
1035,43,2,Bài kiểm tra bài 4 - medium,mod,,0
1040,43,2,Bài kiểm tra bài 5 - hard,mod,,0
1039,43,2,Bài kiểm tra bài 5 - medium,mod,,0
1044,43,2,Bài kiểm tra bài 6 - hard,mod,,0
1043,43,2,Bài kiểm tra bài 6 - medium,mod,,0
1018,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1019,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1020,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1021,43,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1030,43,2,Trắc nghiệm bài 3 - easy,mod,,0
1034,43,2,Trắc nghiệm bài 4 - easy,mod,,0
1038,43,2,Trắc nghiệm bài 5 - easy,mod,,0
1042,43,2,Trắc nghiệm bài 6 - easy,mod,,0
1022,43,2,Video bài giảng bài 1,mod,,0
1026,43,2,Video bài giảng bài 2,mod,,0
1029,43,2,Video bài giảng bài 3,mod,,0
1033,43,2,Video bài giảng bài 4,mod,,0
1037,43,2,Video bài giảng bài 5,mod,,0
1041,43,2,Video bài giảng bài 6,mod,,0
1162,44,2,,course,,0
1168,44,2,bài kiểm tra bài 1 - easy,mod,,0
1170,44,2,bài kiểm tra bài 1 - hard,mod,,0
1169,44,2,bài kiểm tra bài 1 - medium,mod,,0
1161,44,2,bài kiểm tra bài 2 - easy,mod,,0
1173,44,2,bài kiểm tra bài 2 - hard,mod,,0
1172,44,2,bài kiểm tra bài 2 - medium,mod,,0
1177,44,2,bài kiểm tra bài 3 - hard,mod,,0
1176,44,2,bài kiểm tra bài 3 - medium,mod,,0
1181,44,2,Bài kiểm tra bài 4 - hard,mod,,0
1180,44,2,Bài kiểm tra bài 4 - medium,mod,,0
1185,44,2,Bài kiểm tra bài 5 - hard,mod,,0
1184,44,2,Bài kiểm tra bài 5 - medium,mod,,0
1189,44,2,Bài kiểm tra bài 6 - hard,mod,,0
1188,44,2,Bài kiểm tra bài 6 - medium,mod,,0
1163,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1164,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1165,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1166,44,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1175,44,2,Trắc nghiệm bài 3 - easy,mod,,0
1179,44,2,Trắc nghiệm bài 4 - easy,mod,,0
1183,44,2,Trắc nghiệm bài 5 - easy,mod,,0
1187,44,2,Trắc nghiệm bài 6 - easy,mod,,0
1167,44,2,Video bài giảng bài 1,mod,,0
1171,44,2,Video bài giảng bài 2,mod,,0
1174,44,2,Video bài giảng bài 3,mod,,0
1178,44,2,Video bài giảng bài 4,mod,,0
1182,44,2,Video bài giảng bài 5,mod,,0
1186,44,2,Video bài giảng bài 6,mod,,0
1800,45,2,,course,,0
1799,45,2,bài kiểm tra bài 1 - easy,mod,,0
1807,45,2,bài kiểm tra bài 1 - hard,mod,,0
1806,45,2,bài kiểm tra bài 1 - medium,mod,,0
1809,45,2,bài kiểm tra bài 2 - easy,mod,,0
1811,45,2,bài kiểm tra bài 2 - hard,mod,,0
1810,45,2,bài kiểm tra bài 2 - medium,mod,,0
1815,45,2,bài kiểm tra bài 3 - hard,mod,,0
1814,45,2,bài kiểm tra bài 3 - medium,mod,,0
1819,45,2,Bài kiểm tra bài 4 - hard,mod,,0
1818,45,2,Bài kiểm tra bài 4 - medium,mod,,0
1823,45,2,Bài kiểm tra bài 5 - hard,mod,,0
1822,45,2,Bài kiểm tra bài 5 - medium,mod,,0
1827,45,2,Bài kiểm tra bài 6 - hard,mod,,0
1826,45,2,Bài kiểm tra bài 6 - medium,mod,,0
1801,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1802,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1803,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1804,45,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1813,45,2,Trắc nghiệm bài 3 - easy,mod,,0
1817,45,2,Trắc nghiệm bài 4 - easy,mod,,0
1821,45,2,Trắc nghiệm bài 5 - easy,mod,,0
1825,45,2,Trắc nghiệm bài 6 - easy,mod,,0
1805,45,2,Video bài giảng bài 1,mod,,0
1808,45,2,Video bài giảng bài 2,mod,,0
1812,45,2,Video bài giảng bài 3,mod,,0
1816,45,2,Video bài giảng bài 4,mod,,0
1820,45,2,Video bài giảng bài 5,mod,,0
1824,45,2,Video bài giảng bài 6,mod,,0
1539,46,2,,course,,0
1538,46,2,bài kiểm tra bài 1 - easy,mod,,0
1546,46,2,bài kiểm tra bài 1 - hard,mod,,0
1545,46,2,bài kiểm tra bài 1 - medium,mod,,0
1548,46,2,bài kiểm tra bài 2 - easy,mod,,0
1550,46,2,bài kiểm tra bài 2 - hard,mod,,0
1549,46,2,bài kiểm tra bài 2 - medium,mod,,0
1554,46,2,bài kiểm tra bài 3 - hard,mod,,0
1553,46,2,bài kiểm tra bài 3 - medium,mod,,0
1558,46,2,Bài kiểm tra bài 4 - hard,mod,,0
1557,46,2,Bài kiểm tra bài 4 - medium,mod,,0
1562,46,2,Bài kiểm tra bài 5 - hard,mod,,0
1561,46,2,Bài kiểm tra bài 5 - medium,mod,,0
1566,46,2,Bài kiểm tra bài 6 - hard,mod,,0
1565,46,2,Bài kiểm tra bài 6 - medium,mod,,0
1540,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1541,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1542,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1543,46,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1552,46,2,Trắc nghiệm bài 3 - easy,mod,,0
1556,46,2,Trắc nghiệm bài 4 - easy,mod,,0
1560,46,2,Trắc nghiệm bài 5 - easy,mod,,0
1564,46,2,Trắc nghiệm bài 6 - easy,mod,,0
1544,46,2,Video bài giảng bài 1,mod,,0
1547,46,2,Video bài giảng bài 2,mod,,0
1551,46,2,Video bài giảng bài 3,mod,,0
1555,46,2,Video bài giảng bài 4,mod,,0
1559,46,2,Video bài giảng bài 5,mod,,0
1563,46,2,Video bài giảng bài 6,mod,,0
1394,47,2,,course,,0
1400,47,2,bài kiểm tra bài 1 - easy,mod,,0
1402,47,2,bài kiểm tra bài 1 - hard,mod,,0
1401,47,2,bài kiểm tra bài 1 - medium,mod,,0
1404,47,2,bài kiểm tra bài 2 - easy,mod,,0
1405,47,2,bài kiểm tra bài 2 - hard,mod,,0
1393,47,2,bài kiểm tra bài 2 - medium,mod,,0
1409,47,2,bài kiểm tra bài 3 - hard,mod,,0
1408,47,2,bài kiểm tra bài 3 - medium,mod,,0
1413,47,2,Bài kiểm tra bài 4 - hard,mod,,0
1412,47,2,Bài kiểm tra bài 4 - medium,mod,,0
1417,47,2,Bài kiểm tra bài 5 - hard,mod,,0
1416,47,2,Bài kiểm tra bài 5 - medium,mod,,0
1421,47,2,Bài kiểm tra bài 6 - hard,mod,,0
1420,47,2,Bài kiểm tra bài 6 - medium,mod,,0
1395,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1396,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1397,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1398,47,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1407,47,2,Trắc nghiệm bài 3 - easy,mod,,0
1411,47,2,Trắc nghiệm bài 4 - easy,mod,,0
1415,47,2,Trắc nghiệm bài 5 - easy,mod,,0
1419,47,2,Trắc nghiệm bài 6 - easy,mod,,0
1399,47,2,Video bài giảng bài 1,mod,,0
1403,47,2,Video bài giảng bài 2,mod,,0
1406,47,2,Video bài giảng bài 3,mod,,0
1410,47,2,Video bài giảng bài 4,mod,,0
1414,47,2,Video bài giảng bài 5,mod,,0
1418,47,2,Video bài giảng bài 6,mod,,0
1365,48,2,,course,,0
1371,48,2,bài kiểm tra bài 1 - easy,mod,,0
1373,48,2,bài kiểm tra bài 1 - hard,mod,,0
1372,48,2,bài kiểm tra bài 1 - medium,mod,,0
1375,48,2,bài kiểm tra bài 2 - easy,mod,,0
1376,48,2,bài kiểm tra bài 2 - hard,mod,,0
1364,48,2,bài kiểm tra bài 2 - medium,mod,,0
1380,48,2,bài kiểm tra bài 3 - hard,mod,,0
1379,48,2,bài kiểm tra bài 3 - medium,mod,,0
1384,48,2,Bài kiểm tra bài 4 - hard,mod,,0
1383,48,2,Bài kiểm tra bài 4 - medium,mod,,0
1388,48,2,Bài kiểm tra bài 5 - hard,mod,,0
1387,48,2,Bài kiểm tra bài 5 - medium,mod,,0
1392,48,2,Bài kiểm tra bài 6 - hard,mod,,0
1391,48,2,Bài kiểm tra bài 6 - medium,mod,,0
1366,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1367,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1368,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1369,48,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1378,48,2,Trắc nghiệm bài 3 - easy,mod,,0
1382,48,2,Trắc nghiệm bài 4 - easy,mod,,0
1386,48,2,Trắc nghiệm bài 5 - easy,mod,,0
1390,48,2,Trắc nghiệm bài 6 - easy,mod,,0
1370,48,2,Video bài giảng bài 1,mod,,0
1374,48,2,Video bài giảng bài 2,mod,,0
1377,48,2,Video bài giảng bài 3,mod,,0
1381,48,2,Video bài giảng bài 4,mod,,0
1385,48,2,Video bài giảng bài 5,mod,,0
1389,48,2,Video bài giảng bài 6,mod,,0
1829,49,2,,course,,0
1828,49,2,bài kiểm tra bài 1 - easy,mod,,0
1836,49,2,bài kiểm tra bài 1 - hard,mod,,0
1835,49,2,bài kiểm tra bài 1 - medium,mod,,0
1838,49,2,bài kiểm tra bài 2 - easy,mod,,0
1840,49,2,bài kiểm tra bài 2 - hard,mod,,0
1839,49,2,bài kiểm tra bài 2 - medium,mod,,0
1844,49,2,bài kiểm tra bài 3 - hard,mod,,0
1843,49,2,bài kiểm tra bài 3 - medium,mod,,0
1848,49,2,Bài kiểm tra bài 4 - hard,mod,,0
1847,49,2,Bài kiểm tra bài 4 - medium,mod,,0
1852,49,2,Bài kiểm tra bài 5 - hard,mod,,0
1851,49,2,Bài kiểm tra bài 5 - medium,mod,,0
1856,49,2,Bài kiểm tra bài 6 - hard,mod,,0
1855,49,2,Bài kiểm tra bài 6 - medium,mod,,0
1830,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1831,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1832,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1833,49,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1842,49,2,Trắc nghiệm bài 3 - easy,mod,,0
1846,49,2,Trắc nghiệm bài 4 - easy,mod,,0
1850,49,2,Trắc nghiệm bài 5 - easy,mod,,0
1854,49,2,Trắc nghiệm bài 6 - easy,mod,,0
1834,49,2,Video bài giảng bài 1,mod,,0
1837,49,2,Video bài giảng bài 2,mod,,0
1841,49,2,Video bài giảng bài 3,mod,,0
1845,49,2,Video bài giảng bài 4,mod,,0
1849,49,2,Video bài giảng bài 5,mod,,0
1853,49,2,Video bài giảng bài 6,mod,,0
1423,50,2,,course,,0
1429,50,2,bài kiểm tra bài 1 - easy,mod,,0
1431,50,2,bài kiểm tra bài 1 - hard,mod,,0
1430,50,2,bài kiểm tra bài 1 - medium,mod,,0
1433,50,2,bài kiểm tra bài 2 - easy,mod,,0
1434,50,2,bài kiểm tra bài 2 - hard,mod,,0
1422,50,2,bài kiểm tra bài 2 - medium,mod,,0
1438,50,2,bài kiểm tra bài 3 - hard,mod,,0
1437,50,2,bài kiểm tra bài 3 - medium,mod,,0
1442,50,2,Bài kiểm tra bài 4 - hard,mod,,0
1441,50,2,Bài kiểm tra bài 4 - medium,mod,,0
1446,50,2,Bài kiểm tra bài 5 - hard,mod,,0
1445,50,2,Bài kiểm tra bài 5 - medium,mod,,0
1450,50,2,Bài kiểm tra bài 6 - hard,mod,,0
1449,50,2,Bài kiểm tra bài 6 - medium,mod,,0
1424,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1425,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1426,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1427,50,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1436,50,2,Trắc nghiệm bài 3 - easy,mod,,0
1440,50,2,Trắc nghiệm bài 4 - easy,mod,,0
1444,50,2,Trắc nghiệm bài 5 - easy,mod,,0
1448,50,2,Trắc nghiệm bài 6 - easy,mod,,0
1428,50,2,Video bài giảng bài 1,mod,,0
1432,50,2,Video bài giảng bài 2,mod,,0
1435,50,2,Video bài giảng bài 3,mod,,0
1439,50,2,Video bài giảng bài 4,mod,,0
1443,50,2,Video bài giảng bài 5,mod,,0
1447,50,2,Video bài giảng bài 6,mod,,0
553,51,2,,course,,0
552,51,2,bài kiểm tra bài 1 - easy,mod,,0
560,51,2,bài kiểm tra bài 1 - hard,mod,,0
559,51,2,bài kiểm tra bài 1 - medium,mod,,0
562,51,2,bài kiểm tra bài 2 - easy,mod,,0
564,51,2,bài kiểm tra bài 2 - hard,mod,,0
563,51,2,bài kiểm tra bài 2 - medium,mod,,0
568,51,2,bài kiểm tra bài 3 - hard,mod,,0
567,51,2,bài kiểm tra bài 3 - medium,mod,,0
572,51,2,Bài kiểm tra bài 4 - hard,mod,,0
571,51,2,Bài kiểm tra bài 4 - medium,mod,,0
576,51,2,Bài kiểm tra bài 5 - hard,mod,,0
575,51,2,Bài kiểm tra bài 5 - medium,mod,,0
580,51,2,Bài kiểm tra bài 6 - hard,mod,,0
579,51,2,Bài kiểm tra bài 6 - medium,mod,,0
554,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
555,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
556,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
557,51,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
566,51,2,Trắc nghiệm bài 3 - easy,mod,,0
570,51,2,Trắc nghiệm bài 4 - easy,mod,,0
574,51,2,Trắc nghiệm bài 5 - easy,mod,,0
578,51,2,Trắc nghiệm bài 6 - easy,mod,,0
558,51,2,Video bài giảng bài 1,mod,,0
561,51,2,Video bài giảng bài 2,mod,,0
565,51,2,Video bài giảng bài 3,mod,,0
569,51,2,Video bài giảng bài 4,mod,,0
573,51,2,Video bài giảng bài 5,mod,,0
577,51,2,Video bài giảng bài 6,mod,,0
1713,52,2,,course,,0
1719,52,2,bài kiểm tra bài 1 - easy,mod,,0
1721,52,2,bài kiểm tra bài 1 - hard,mod,,0
1720,52,2,bài kiểm tra bài 1 - medium,mod,,0
1712,52,2,bài kiểm tra bài 2 - easy,mod,,0
1724,52,2,bài kiểm tra bài 2 - hard,mod,,0
1723,52,2,bài kiểm tra bài 2 - medium,mod,,0
1728,52,2,bài kiểm tra bài 3 - hard,mod,,0
1727,52,2,bài kiểm tra bài 3 - medium,mod,,0
1732,52,2,Bài kiểm tra bài 4 - hard,mod,,0
1731,52,2,Bài kiểm tra bài 4 - medium,mod,,0
1736,52,2,Bài kiểm tra bài 5 - hard,mod,,0
1735,52,2,Bài kiểm tra bài 5 - medium,mod,,0
1740,52,2,Bài kiểm tra bài 6 - hard,mod,,0
1739,52,2,Bài kiểm tra bài 6 - medium,mod,,0
1714,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 10,mod,,0
1715,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 11,mod,,0
1716,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 20,mod,,0
1717,52,2,Bài kiểm tra cuối kỳ môn Tin học - 120825 - 200,mod,,0
1726,52,2,Trắc nghiệm bài 3 - easy,mod,,0
1730,52,2,Trắc nghiệm bài 4 - easy,mod,,0
1734,52,2,Trắc nghiệm bài 5 - easy,mod,,0
1738,52,2,Trắc nghiệm bài 6 - easy,mod,,0
1718,52,2,Video bài giảng bài 1,mod,,0
1722,52,2,Video bài giảng bài 2,mod,,0
